galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.point_0.centre.centre_0,galaxies.source.point_0.centre.centre_1,       log_likelihood,          log_prior,          log_posterior,                weight
             -0.008222232254034659,             -0.009843176208274865,                1.1927650560530623,       1.956028758589995,                      0.1019790722517201,                     0.13836647415101533,        0.03948522635803806,        0.02578611653243525,                   0.038085697613148034,                   0.055779982785487334,   -8.628599465605662, 1.2312437056787733,     -7.397355759926889,3.4924513855793847e-09
             -0.009193024903883589,             -0.014924402667332793,                1.2168863048920264,       2.003728305195563,                     0.12483908760743072,                     0.15179903122598412,        0.03249319602982033,        0.02872755070794635,                    0.04987528820341019,                    0.06758861273491817,   -8.894037302504598, 1.2086248325654882,      -7.68541246993911,2.6782565867095315e-09
              0.002634027014781751,              -0.00206916080058843,                1.2115662388946835,       2.164745802377523,                     0.06348497885211576,                      0.1030689757416558,      0.0034899531557550205,      -0.008764568009677356,                   0.050180031562521724,                     0.0717044805757402,   -6.480611054253311, 0.9016726096674468,     -5.578938444585864,2.9921949370525777e-08
              0.004966319745751264,             -0.009972725331410422,                1.2282136306870812,       2.074063598465993,                      0.1313449222866816,                     0.16385607302832053,        0.03708025986114875,        0.03281026072008369,                    0.06169627798069474,                    0.06383563647322231,   -8.420968259302064, 1.1337771985065142,      -7.28719106079555, 4.298366637070182e-09
           -0.00035017428759441386,             -0.004962537977424663,                1.2081230670401384,      2.0157851741449995,                     0.10430836173329752,                     0.13561214858183332,         0.0353032512294284,       0.027449726512645756,                    0.04353270569746079,                     0.0573755248759317,    -8.99627825743703, 1.2390960486454707,     -7.757182208791559,2.4179621546447164e-09
             -0.008308594703635477,              -0.01236480628376994,                1.1713960633512372,      1.8550149176427575,                     0.13608146454477382,                       0.151260152549398,        0.05517160925272883,        0.05594824079763089,                   0.038832064560546276,                    0.05113251677465586,   -7.404353596432527, 1.1247400374137566,      -6.27961355901877,1.1879922158080698e-08
              0.007910108996176439,              0.018062089068948056,                1.2306268698023284,      2.2044555830276935,                      0.1054779379499014,                     0.11400730095625733,      0.0058075411090242725,        0.01339825413432601,                    0.05694272072060409,                    0.08632529057009666,   -8.287425382279103, 0.7077543482746966,     -7.579671034004407,   4.9124754302957e-09
              0.005463330324108604,            -0.0033805060717957388,                1.2121257820527431,       2.116650011458197,                      0.0926804187887552,                     0.13442740658471697,       0.020138088167904328,        0.00802973603237994,                    0.05555866163176959,                    0.07230639054196301,    -5.44177116711962, 1.0283374956942146,     -4.413433671425405, 8.455753505390681e-08
              0.002297168403472485,             -0.010315594262103274,                 1.199856474709617,       1.952604654540824,                     0.09484652284915299,                     0.14033384760944975,         0.0399731047514496,       0.021138154852512067,                    0.04867491517311586,                   0.059080660742179596,    -6.65220781871856,   1.22768941343597,    -5.4245184052825905,2.5203819217323657e-08
             0.0032050280324574954,            -0.0003029859393637587,                1.2312460352692103,        2.11474686298425,                     0.13281179343216787,                      0.1373273027247294,       0.020758156398840842,        0.03275257706255031,                    0.05748266484763264,                    0.07012534600151711,    -9.00840665871856, 1.0288077273792218,     -7.979598931339337, 2.388813261398138e-09
            -0.0009699648970790513,              -0.01388241982256997,                1.1702102425035905,       1.852248683035597,                     0.12450135776128249,                     0.16646861683184647,        0.06409182713281497,        0.04816558521664244,                    0.04835574055272834,                    0.04943233114122878,    -7.45049166060339, 1.1194656787456005,      -6.33102598185779,1.1344257824850231e-08
             0.0023336308708261882,             -0.006531827175325403,                1.2280634508693726,      2.1308475993151323,                     0.10638327196694534,                     0.12131309015083658,        0.01011349126634952,       0.014959915232659016,                   0.055808044993525596,                    0.07015452405044936,   -7.045549605263728, 0.9794886502033613,     -6.066060955060367,1.7007488596383952e-08
              0.005945376538209175,             -0.002405962985888318,                1.2197067347812225,       2.022949260413775,                     0.12955065082639072,                     0.16440223607893073,       0.042578566882034215,        0.03523458252915584,                    0.06230898386164459,                    0.06752310914364877,   -6.937771002110898, 1.2264776949376994,     -5.711293307173198, 1.894295994958504e-08
