galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,galaxies.lens.mass.einstein_radius,    log_likelihood,         log_prior,     log_posterior,                weight
           -0.00026398080129203146,            0.00015939731075659066,                    -0.05091582595991617,                   0.0032943248482635453,        0.05158305620059356,        -0.0479042631238451,                0.0012057484134232787,              -6.2258227827647806e-06,                       -0.08842567026126379,                       -0.06598860414891367,             1.1834274364948072,                   0.09918562152633292,                0.9638493563881356,                1.5993686160873868, 6488.233119964821,1.4699700274680385, 6489.703089992288,1.2497155696525791e-08
             -0.002606752837409705,            -0.0007474502888209201,                   -0.052284368905184016,                   -0.009910280804202422,       0.046474164567324006,       -0.05116371527144223,               -0.0012774832131232725,                -0.001289295233035567,                       -0.10758988399190203,                       -0.05074235866911298,             1.2868277938223525,                    0.1002399997435172,                0.8399279928422777,                 1.600494231777159, 6485.993493347374,1.4121568330720802, 6487.405650180446, 1.330925355991182e-09
             0.0010307979835900763,            -0.0016302015626928623,                    -0.05595820393397763,                     0.00273099104825688,       0.052283977448038144,      -0.052135441572667474,                0.0005516182985925303,               -0.0006490522702743415,                       -0.09753450536458147,                        -0.0448586510614225,             1.1732979083047868,                   0.10092769034721709,                0.9609513647773713,                 1.600768195319855, 6486.006428774179,1.4708656793769865, 6487.477294453556,1.3482532739071827e-09
            -0.0020854297038477073,             0.0003858941507673583,                    -0.05398223774611821,                   -0.005901146318779425,        0.04642932238712161,       -0.05040017321027762,              -0.00014280790080475452,               -0.0005332662982370833,                       -0.09192830513920759,                      -0.030552945912957343,               1.21992578044642,                    0.0989253911005224,                0.9220160931158462,                1.6017097151481237, 6486.199915817961,1.4274862777597321, 6487.627402095721,1.6360698408543723e-09
            -0.0025685461910280533,             -0.000802342846041718,                    -0.05156535514637244,                   -0.009958747159853554,        0.04533925019442758,      -0.050494622076117435,               -0.0019558816423997216,               0.00022923973454753332,                       -0.10424505132025562,                      -0.056783761820009715,             1.2651301404631645,                   0.09902976325792504,                0.8692467016015766,                1.6005150236852588, 6487.435654593587,1.4255642169889151, 6488.861218810576, 5.629584863345713e-09
            -0.0030005519077867097,             0.0010265212594818653,                    -0.04938416870547684,                   0.0035826091338550157,        0.05197161097459685,       -0.04784892817058678,                -0.001403291342817328,                0.0008650768037046644,                       -0.10715696777563856,                       -0.05890194277833827,             1.1840085039104034,                   0.10105921547883945,                0.9247712185903963,                 1.598217439201622,  6485.40886058789, 1.486338796061347, 6486.895199383951, 7.417386639350448e-10
             6.649059215028828e-05,             0.0026129866325806154,                    -0.05661399136206176,                     0.00183500634610046,         0.0500798532653956,       -0.05257249623872251,                 0.000828032545310612,                 0.002952556358764352,                       -0.10307786247350313,                      -0.056063070043084744,             1.1707158520133576,                   0.09937937404425498,                0.9940068617287295,                1.6016671197746988,6488.3066063383185,1.4850220585471088, 6489.791628396865,1.3450112194829435e-08
           -0.00013936890386793995,            -0.0018803091294163994,                    -0.05271382659874902,                   -0.001460402143776008,        0.05060057120796441,       -0.04996300759925121,                0.0008395533638082764,               -0.0021409846579086575,                       -0.09054809595681293,                       -0.05664149380623113,              1.252738571708956,                    0.0979153376944466,                0.9103140744949437,                1.5994037313479446, 6487.221796744457,1.4181678868151861, 6488.639964631272, 4.545682374548099e-09
             0.0011199585510618182,              0.002263782570028387,                     -0.0548597507082435,                    0.000999055410473471,         0.0500590581718271,       -0.05176448785942622,                0.0014152710259854838,                0.0020975475609144533,                       -0.09683229096663203,                       -0.04953228218144402,             1.2681021833603594,                   0.09592353491011424,                0.9060310576709597,                 1.601072638264367, 6486.828063848467,1.4097164106702729, 6488.237780259137,  3.06621823747451e-09
            -0.0002972419557623146,             -0.000764947580650907,                    -0.05693472869983109,                    0.011059606668357617,       0.053749727361860455,      -0.052056852043239565,               -0.0012457163422229611,              -0.00023849228053924044,                       -0.09284027651035351,                       -0.04547526215890473,             1.1135112689738684,                   0.09978040149901582,                  1.06975037177322,                1.6021332154948464, 6485.646846335418,1.5105739627346964, 6487.157420298152, 9.410372494054325e-10
            -0.0010086402720832133,            -0.0006156503167090114,                   -0.054894288071078205,                    0.010640447526161856,       0.054164941847724246,       -0.05105591834188808,              -0.00013524739427877558,                0.0006725450844825742,                       -0.10363212559584377,                       -0.06594099556536873,             1.1786807147203757,                   0.09757163694770646,                0.9768290730719911,                1.6009781955639144, 6485.550607709057,1.4867154114745376, 6487.037323120531, 8.546945018902665e-10
            -0.0030043858056216163,            -5.249063004262447e-05,                   -0.051438439173655384,                    0.005639984364271146,        0.05230399676350872,       -0.04934145768631687,               -0.0013245972659936044,                0.0002675809201358393,                       -0.10896473840984475,                       -0.06367851895319297,             1.1472337950980762,                   0.10124030417331248,                0.9678914931042985,                1.6008775828819415, 6486.484164490608, 1.517523171151335, 6488.001687661759, 2.173949588191546e-09
