galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.bulge.centre.centre_0,galaxies.lens_0.bulge.centre.centre_1,galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.bulge.centre.centre_0,galaxies.lens_1.bulge.centre.centre_1,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0606518604560881,0.0011732722042197,0.0784170105224341,0.0094113548095528,0.0720224667138995,-0.1272413114217825,0.0114523081538242,1.5129701150517667,4.607400737352903,0.0622501912007207,-0.0872900628938038,1.781883889675871,0.0075535339989292,0.0203004251436747,0.1284521629156641,0.1758926950208601,-0.0122658365523344,-0.0431301176712941,0.1010281520875394,0.2310159421274093,0.006458125405297,0.3376207099156877,3.696465797135032,-0.2878263357960309,0.107055284762944,4.744704789175143e-05,-0.2001989287539524,0.2605863943750167,0.3166546496062391,0.4225729731841497,0.2523597383889318,0.1353363244966325,1.6864021856730724,31003.35516578864,249.58710544825095,31252.942271236898,0.0001
0.0638827602099518,0.004503065347898,0.0797025156469054,0.0091986945013248,0.0647950342284464,-0.1285246732808347,0.0103147103674323,1.606949477411209,4.7204954023281855,0.0699710617079639,-0.0902655141313793,1.7856062630799352,0.0067017121010328,0.0246768240558681,-0.0536702434596329,0.1149496510527313,-0.0123763892006608,-0.0428179757497443,0.1206885606328503,0.2161437796635108,0.0074820016901156,0.315753888290367,3.467737433128157,0.264122003764216,-0.4782791553270387,0.0001644015263599,-0.1969458279477498,0.2681386256679104,0.3316764521060295,0.4107834179196981,0.2511723396765425,0.1304570226576466,1.5871004139372116,31009.344270195616,235.39421201619788,31244.738482211815,0.0001
0.0628936546687315,0.0016020716522612,0.0777629037901891,0.009045290230158,0.0719358436504031,-0.1325851259123608,0.0100719697771111,1.6454068454928796,4.714748703891412,0.0668697477096649,-0.0915513680670074,1.7834359789873675,0.0049015870808377,0.0229147952346101,0.0786083592037205,-0.0690935219828106,-0.01255967892496,-0.0456230204906469,0.1090709436831919,0.2198984759082248,0.007062346975238,0.3204022548797599,3.586641813699793,-0.0072631679731946,-0.0196887690394588,0.0005198335508858,-0.1985846836504336,0.2636449877502192,0.3213988829375134,0.4182551191805513,0.2492720332145272,0.1237943734493573,1.4728374608226638,31005.451037645576,247.08080792040784,31252.531845565984,0.0001
0.0624079587659114,0.0009844363351729,0.0807405486736792,0.0091643435297249,0.0662515595324134,-0.126651149562066,0.0088736292112442,1.7720336162528056,4.87133945931612,0.0666374071827981,-0.0888605191473443,1.7834861309138346,0.0072901521235563,0.0220385419799088,-0.109657747762706,0.0623146081499829,-0.0125491055042563,-0.0442020638488134,0.0976547101228784,0.2145179721608917,0.0085410996583003,0.2807552600666037,3.3484040739235796,-0.2196368308275641,0.0023104088945653,0.0001184640744455,-0.1987587669895653,0.2624345745857724,0.342127593227379,0.4123458579298296,0.2471592706458009,0.1304272787605593,1.552992005961948,31007.07482265656,235.97837653628804,31243.053199192847,0.0001
0.0648706884501227,0.0022420306181213,0.0757527705295829,0.0095298015353728,0.0689904105514392,-0.1275297318646913,0.0087702097819372,1.7845999789135316,4.902698896648959,0.0670463084179983,-0.0921413418461891,1.7837269106578175,0.0056455786283514,0.0217921226183333,-0.0321024355274465,-0.1452381410648475,-0.0125095150722195,-0.0445544731441388,0.104124193451487,0.2197864180290028,0.010427683870274,0.2544000115358797,3.130211911353837,-0.0213500484533425,0.4975938097278486,8.292229092043269e-05,-0.1973479113789446,0.2627076711707921,0.3351449729099952,0.3983375635887929,0.2495415511161962,0.1233555122873129,1.4377944864069967,31004.461429890995,215.3582830639795,31219.819712954977,0.0001
0.0636976404054279,0.003349447099755,0.0809004872738896,0.0098761389395908,0.0618470324933511,-0.1309007014846532,0.0100191386080639,1.6368183229223598,4.7650951136101245,0.0645528583278711,-0.0869118334808118,1.7835739079725448,0.0103478931348327,0.022194635368101,0.004191071453573,0.0427650840623315,-0.0112158430767893,-0.042994334327108,0.1089187235722575,0.2186803801938594,0.0084449800533865,0.2914590769971709,3.356569903993518,0.541439163495865,0.2188110125714522,0.000461838895112,-0.1978783585567259,0.2621693798802648,0.3266578394653849,0.395838797995427,0.2579056049964562,0.1323241903783784,1.704996045192787,30999.742030243862,222.04409118843697,31221.786121432306,0.0001
0.0633305693540739,0.0045737602465842,0.0782732882271718,0.0081751047807447,0.0624301726109091,-0.1335172417895316,0.0095596954832312,1.6774902175809034,4.859195205536988,0.0653996341266201,-0.0896795539812479,1.785286221037706,0.006868901581488,0.0230175253950945,-0.083454398878392,-0.004111627253959,-0.0123359794313128,-0.0411923881950199,0.0972874404042074,0.2085750707086592,0.007739259803216,0.3078241623628797,3.4125986817428524,0.11295702307547,-0.7044032566551247,0.0002761171278763,-0.1986913543300012,0.2625791273844264,0.3215449338476616,0.4135694046923102,0.2560393217788546,0.1314239376709952,1.7300380734454164,31003.92130629039,236.95679442574155,31240.878100716134,0.0001
0.060589517576743,-0.0003964065973313,0.077331929192737,0.0087415403686696,0.0621998290930262,-0.130190594745027,0.0098955246966237,1.6567791939482053,4.771867667145489,0.0646444320028853,-0.0921091382009697,1.7816349702904424,0.0038821967913333,0.0205347610242052,-0.017228551369351,0.1100206322987377,-0.013572754834954,-0.0463218908859848,0.103119678900791,0.2098379182424136,0.0094215873457052,0.2690884310563867,3.1753222523373363,0.3053751273763587,0.3713583240049357,0.0003271219023993,-0.1988573634547594,0.2631395789622576,0.3375270008388072,0.4194462169156023,0.2520617672303997,0.1354936256643888,1.6773005700614827,30999.09945998395,212.10125383919092,31211.200713823146,0.0001
0.0660964177249206,0.0030138595073324,0.0794973610509229,0.0093236118553972,0.0713128907831476,-0.1294735032937705,0.0085954367807951,1.799366148807661,4.963710112377794,0.0647364330305718,-0.0903940505175241,1.7849979956395847,0.0080793434234653,0.022128045041083,-0.0442466039326074,-0.1805753627616627,-0.0106115748315371,-0.0433266932266672,0.0917932351294441,0.2104841420254731,0.0098041503043913,0.2613589954803185,3.2361283292336394,0.4929269122252594,0.5440729389824053,0.0002702810766517,-0.196575140667931,0.2628733976612134,0.3278873952751722,0.4152388011128856,0.253870214093981,0.1275396709602227,1.556900610573892,31007.60572799231,222.708490497809,31230.31421849012,0.0001
0.0618706145187979,0.0019782650704527,0.0803423603640436,0.0099086974989297,0.069509095173714,-0.1272672449760926,0.0085877868779409,1.7963053484883766,4.997340528987908,0.0631020139147583,-0.0881289120688664,1.785151171127128,0.0092012789258409,0.0220554003505031,-0.171453142147592,-0.1625600040580862,-0.01189808227059,-0.0439961362002419,0.079536126839153,0.2219575163267086,0.0076071261206975,0.308539522198799,3.5211574538635375,-0.1038709147300414,0.1124762825038591,9.987045849041972e-05,-0.200044662785752,0.2585335897021616,0.3234187930775215,0.4109131005213185,0.2564899402625744,0.1229831023533349,1.5226512707095994,31002.472198101794,256.1545017218638,31258.626699823657,0.0001
