galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.mass_to_light_ratio,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                0.08629285895375861,               0.012650674523392122,                        0.026306795155481,                      -0.1396094270007477,         0.014320626050389428,                  1.5422470344768253,              3.7428851971796844,                     1.5614681582315941,      -0.028195690252774287,     -0.0016511526252437775,                 -0.20588940426669397,                  -0.8625895646521221,                        -0.3320584214158492,                        -0.2856462485067363,            0.31836658213254354,                   0.25189812787834553,                 1.245436287016318,22710.141025579593, 75.00355342537316,22785.144579004966,2.2819073195525046e-10
                0.08705188862313738,                0.01322730080370713,                      0.02304854406011523,                      -0.1413433060723062,         0.014919928985426082,                  1.5158882010925903,              3.6431015402954854,                      1.700983142833631,       -0.04841511138230407,        0.02568895591243574,                 -0.16749016930063426,                  -0.8596618134146325,                        -0.3547960986288109,                        -0.2921863500598307,            0.33487648581003326,                    0.2588293667244942,                 1.338616176269233,22709.522151323195, 72.28861949035989,22781.810770813554,1.2289220223512957e-10
                0.08211983413637328,               0.011622164578268224,                     0.021432894652790323,                     -0.14049440159681956,         0.015340235198994492,                   1.489943791196976,               3.592884302618608,                      1.576833056589719,      -0.022568022699023676,       0.010259466305827475,                 -0.19262984869285127,                  -0.8528907463306877,                        -0.3224269936126964,                       -0.31495230805808905,             0.3219324187534199,                   0.26271481922915413,                1.3128429049687274, 22709.80676805022, 70.17402362592958, 22779.98079167615,1.6335476261892877e-10
                0.08550794060596721,               0.010689051607219656,                       0.0242027833658853,                      -0.1408534835196601,          0.01654009026839993,                  1.4369862979261065,               3.462711036095043,                     1.7615608031991423,      -0.057596480359738945,    -0.00023996169884421496,                 -0.19947613864854552,                  -0.8685268266412443,                       -0.37134875557654873,                       -0.28457324961952274,            0.34362044747407017,                   0.25163964817362106,                1.3900298795986106,22709.437740931276, 65.69927487137709,22775.137015802655,1.1294457081374179e-10
                0.08320799659987892,               0.015537769949186285,                     0.023461547068179486,                      -0.1462583941378862,          0.01667116501156467,                  1.4284938982566038,              3.4582866890602144,                     1.5754519290620808,      -0.037229723731677315,      -0.026847985306075562,                 -0.22807549090731769,                  -0.8778671628392635,                       -0.32926775838866856,                        -0.2957672127429416,            0.33865896116224564,                    0.2518417911108151,                1.3544735843855236,22709.948865861712, 65.28326610836076, 22775.23213197007,1.8829730156102201e-10
                0.08134765801349592,               0.010180151118084024,                      0.02217148806800098,                     -0.13582501062780317,           0.0155768723014431,                   1.473943335727032,              3.6061253510304407,                     1.4691641161059161,     -0.0028766833172748983,       0.013321204450999711,                  -0.2069293472299487,                   -0.839310314771041,                        -0.3513142590320654,                        -0.3070024237680451,            0.32889138918875016,                    0.2601372694915678,                 1.320670484438113,  22709.4700362153, 68.95564290458701, 22778.42567911989, 1.166516867888949e-10
                0.08213916298921312,               0.011706710852861601,                     0.025901588622601744,                     -0.13561361428017116,          0.01474091604566351,                  1.5204397938318432,               3.683311298830544,                     1.4634264513117385,      -0.023885165681899335,      0.0005011673860360745,                 -0.21505472768936007,                  -0.8662709533455288,                       -0.36605939068595883,                       -0.28599142510232717,            0.35417171944072057,                   0.24356986169987205,                1.3261701819868867, 22709.52433832444, 72.56979694344936, 22782.09413526789,1.2316126174404704e-10
                0.08478906668037593,               0.014432634041364906,                     0.024218844860158125,                     -0.14383973185834525,         0.015860429925758323,                  1.4603596851126612,              3.5749405985359237,                      1.496887207321578,      -0.018452641348481975,        0.02427547421120166,                 -0.19024085603638685,                  -0.8474366154437966,                       -0.39314476310215946,                       -0.28854497193712664,             0.3283245759284465,                   0.25856655365938414,                 1.340340008379745,22709.395789318874, 67.86831051260248, 22777.26409983148,1.0830437629485527e-10
                0.08410279903098598,               0.010670481169010102,                      0.02098918014168123,                     -0.13366011332061478,         0.014669991620241168,                   1.528547586927282,               3.667321011684039,                      1.511201385520969,      -0.003279759391839278,       0.014958502296264976,                 -0.20762876389881982,                   -0.838247597120709,                         -0.344129284687722,                       -0.31616584067453796,             0.3483909039883184,                   0.24302201972393486,                1.3183885137496127,22709.379340107993, 72.73702638021425,22782.116366488208,1.0653742707105719e-10
                0.08237387593282304,               0.011513466026145459,                     0.026556541433243906,                     -0.14330897780859106,         0.015026002428218598,                  1.5127718144962596,              3.6190057847243757,                     1.5827155220822027,        -0.0451851287799362,       0.039807258022323294,                 -0.16818347126811495,                  -0.8614664557206804,                        -0.3745162847439692,                        -0.2810898437435418,            0.32132610711489623,                   0.25280265060340285,                1.3028428014106277,22709.377008014024, 72.07135738213628, 22781.44836539616,1.0628926126537377e-10
                0.08569863678798399,               0.013744918866294356,                     0.030893750027338678,                     -0.13750039574792572,         0.016178364998770754,                  1.4550399738446649,              3.5192289101774312,                     1.6501966513775002,      -0.048810751955084344,     -0.0057477275212778475,                 -0.20637846177373378,                  -0.8684881513070806,                       -0.32829843335427794,                        -0.2831963208125626,             0.3433465022726839,                    0.2550211264845192,                1.3870920641893962,22709.946065766333,  67.0859146478615,22777.031980414195,1.8777078864426304e-10
                0.08350617427943376,                0.01211989477251912,                     0.024113109108530647,                     -0.13578406318146824,         0.015311533125984919,                  1.4964425744169545,               3.566094981923505,                     1.5933848398247556,      -0.025992069546462618,      0.0035719010622294873,                 -0.19759704033400505,                  -0.8537331077174151,                        -0.3267416602261118,                        -0.3198885844764929,             0.3286916104770894,                    0.2544001406821708,                1.3352786867794413, 22709.93907321951, 70.20908262803816,22780.148155847546, 1.864623725244326e-10
                0.08279721991064307,               0.011211109250493794,                      0.02489174862603133,                      -0.1357559084979999,         0.016620594812777275,                  1.4275021886030372,              3.5165867968154654,                     1.5548254201939904,       -0.01630596308282196,      -0.002256262168487235,                  -0.2153062823286375,                  -0.8489494935036692,                       -0.31299997848572364,                       -0.33012779262028763,             0.3560157663901087,                   0.24326903671246966,                1.3475819006557335,22709.575686106204, 64.77333860428169,22774.349024710486,1.2965049753755956e-10
                0.08502839745340658,               0.014001940927821548,                       0.0255852934665842,                     -0.14415138333922045,         0.016538606176034115,                  1.4313322929390575,              3.5399425089225947,                     1.6038804349161269,       -0.05375637958207838,      -0.021840665995662416,                 -0.22712311808722252,                  -0.8848729553416568,                       -0.32142912868675166,                       -0.26107642272586284,             0.3523153719256509,                   0.24939692621699908,                1.4139258255526108,22709.558274234747, 66.04843038821063, 22775.60670462296,1.2741257945062577e-10
