galaxies.source.pixelization.mesh.weight_power,galaxies.source.pixelization.mesh.weight_floor,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
                           0.49085073014866004,                          0.002265076228441162,                                           0.2059877375128382,                                         7.71093345650147e-05,                                      0.5687250116700545, 5649.908501533333, 13414.93939600481,19064.847897538144,  1.80552858193966e-06
                             0.275022094139995,                          0.008729895859045708,                                        0.0009005286984875907,                                        0.0017592307987975033,                                      0.8277392308163245, 5650.448100112811,1793.4379322546158, 7443.886032367426,3.0970559650950797e-06
                           0.26949361906113745,                            0.7985174825422997,                                        2.516277885768049e-06,                                        0.0076358257752503975,                                      0.3222914121030779, 5648.710295740157, 397544.6005529323,403193.31084867247,  5.44791350314459e-07
                            0.4847938642537136,                         0.0002683975058756881,                                        4.507218976326475e-06,                                         0.009883404675814458,                                      0.1696579515434543, 5650.070032320622,225693.29728451333,231343.36731683396,2.1220533460352462e-06
                            0.1332002181973875,                          0.004926430352274839,                                       5.7837076251775526e-05,                                            0.034241741560983,                                    0.030260893164281488, 5645.288437977073, 17522.13814797981,23167.426585956884, 1.778837430202618e-08
                            0.6455044464188657,                          0.001744854526527685,                                        4.001349481122178e-06,                                           0.7162768817531725,                                      0.8461829016446909, 5652.850221690805,250490.19566381365,256143.04588550446, 3.421190043800815e-05
                          0.054519036051401126,                          1.95733491746589e-05,                                        0.0010159993735188485,                                        0.0017703589106272512,                                      0.8222344832419213, 5642.653620325453, 52638.98669571563, 58281.64031604108,1.2759965270820168e-09
                           0.12803584114641192,                           0.00313034094087922,                                        0.0007071747304042775,                                         0.010286940078528688,                                      0.8145270491465159, 5647.930639795302,1830.7423349955743, 7478.672974790877, 2.498215675025545e-07
                             0.797505603537642,                         0.0006998020443728866,                                         3.45061687713551e-05,                                        0.0002423343148849373,                                     0.18300427011190068, 5649.937182123867,  34535.8316952935,40185.768877417366,1.8580619509095394e-06
                            0.8342504488411867,                         2.377858994938481e-05,                                         5.85150858408529e-05,                                          0.11797521880782146,                                     0.18518347007529268, 5645.486140477507, 59152.72473900902, 64798.21087948653, 2.167690949087258e-08
                           0.23384941878134405,                           0.04195765247420286,                                        0.0007287443040845818,                                         0.004480118506755598,                                     0.25324778525343483, 5651.634444281649,1619.2653541655966, 7270.899798447245,1.0143125043842732e-05
                            0.2474407933132905,                        5.3561937317648625e-05,                                        8.497382906548244e-06,                                       2.4187186494635785e-05,                                      0.6886684399209068,5650.6799054336225,177697.47228579078, 183348.1521912244,  3.90499808300594e-06
                            0.8313006676581483,                           0.23680570769994805,                                          0.00388079881696699,                                          0.08565376952842178,                                      0.8320787171961161, 5647.143558698919, 273.5766882575792, 5920.720246956498,1.1371164755909757e-07
                           0.23297343837848872,                           0.01683395573049266,                                          0.01594577326463257,                                          0.29700400229612534,                                      0.6184834956786008, 5651.946170854058, 125.4832457208851, 5777.429416574943,1.3853289491162998e-05
                            0.5599025670182056,                           0.07478179014912244,                                         0.012241091640158639,                                            0.109351286227583,                                      0.1032453915797088, 5653.445775508185, 104.2091398356657, 5757.654915343851, 6.206159545440138e-05
                           0.03718256136768239,                         0.0003258423202023895,                                         0.003949809685107177,                                       2.2870664467146666e-05,                                      0.5129545327356912, 5642.578200734179, 47046.27991276461, 52688.85811349878, 1.183300859684149e-09
                           0.26266624571373354,                        1.0640530280376845e-05,                                         0.004898641523780084,                                       0.00018328980575544297,                                      0.6883857899690311,5647.6199830541655, 99640.25760646773,105287.87758952189,1.8311057254108606e-07
                           0.49892800298230483,                         0.0025906921773810104,                                        8.820915157537472e-05,                                          0.41795685425197104,                                     0.00891431790838182, 5650.601338469719, 11725.08201264049, 17375.68335111021,3.6099370281988575e-06
                            0.8769139926190908,                         0.0006722528154222263,                                       3.0361213295312487e-06,                                         0.025813632703586598,                                      0.8010129654429649,5648.7925080595305, 330893.8762711489,336542.66877920844, 5.914725040847372e-07
                            0.6172720623625217,                          0.019066045714097292,                                        0.0032127910603449434,                                        0.0009493660182124188,                                      0.9350330094591816, 5651.065367279814,1417.0396276886988, 7068.104994968513, 5.741492182044502e-06
                              0.73813552577855,                          0.021740893067012594,                                          0.01123023808631303,                                       6.0898946014850303e-05,                                       0.972915062856545, 5653.415624880627,16555.687014795203, 22209.10263967583, 6.021832689090799e-05
                            0.8168080907117176,                         2.547269533802639e-05,                                        7.455521538908136e-05,                                          0.03101467747367483,                                      0.7553074993848453,5647.2128283487455,52702.842994944964, 58350.05582329371, 1.218676337528443e-07
                           0.12001569930434608,                        2.1325389589484537e-05,                                        0.0007263691322375246,                                        0.0012410145695471019,                                       0.512555317427209, 5646.552259148299, 49074.96381430031, 54721.51607344861, 6.295160685399849e-08
                            0.9473790594719638,                        2.7656714553648867e-05,                                         0.000142154327564271,                                         0.008039785571906198,                                      0.8812396580394668,  5645.21880021746, 43316.57437459467, 48961.79317481213,1.6591779389527073e-08
                            0.3146266454342195,                            0.3332982253080895,                                        5.935615012012616e-05,                                         0.004608373839485988,                                     0.27905234781630195, 5646.950235506425,17067.450452658148,22714.400688164573, 9.372290822630976e-08
                            0.9436787654558878,                           0.15542733022545635,                                         0.014950786499583577,                                       6.0632102957757555e-06,                                      0.9576782769774446, 5645.977461873431,165002.45013842068,170648.42760029412, 3.543035757189227e-08
                            0.6500015251619323,                          0.005289037546324807,                                         0.045359971753614343,                                        0.0004764697173309555,                                      0.7536050744128286, 5653.595003148828, 2309.885453345436, 7963.480456494264, 7.204961706565742e-05
                            0.7312015230236457,                         0.0007208689974011652,                                        0.0006933786199994025,                                           0.5673708212247515,                                      0.9323326506245005, 5655.051257126319,2831.1906094793803, 8486.241866605698, 0.0003090827329020732
                            1.0093638574415509,                            0.7739463868450271,                                       2.0547993143749506e-06,                                       0.00021107126952519224,                                      0.5750620797910925, 5642.826086911198, 491404.5595836715, 497047.3856705827,1.5161800534615447e-09
                            0.3318103974036224,                         0.0020663980613097118,                                        0.0008411928969720623,                                            1.013630091908208,                                      0.5112052961151912, 5651.164393556195,1673.7083922928316,7324.8727858490265, 6.339154595227522e-06
                            0.4657014672265669,                           0.14721657166116345,                                       1.0354859652788785e-06,                                           0.1787883290405105,                                      0.9169317027131911,  5652.97267542033, 965742.5199160384, 971395.4925914587, 3.866857594440351e-05
