galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,log_likelihood,log_prior,log_posterior,weight
0.0247126492425661,-0.1223553595137892,0.0024374440044311,0.0391283410445213,-0.1064597373848972,0.0814046664050461,0.0058957520560576,0.9695796039536578,4.340889809514364,5.93386776101561,-0.0007818744726008,-0.0067464275273907,0.1041184272855049,0.1719324217537383,4.997147621939459,0.260597187748579,-0.0046246039247981,-0.0480520770440877,0.2107929301248889,25148.54804824792,384.31860452042696,25532.866652768345,0.0001
0.0302490354712245,-0.1257739875430437,0.0025115664078456,0.0461416207683017,-0.1085498613616286,0.0816429685589677,0.0062916787400123,0.9688394077702775,4.280398465600056,5.887914968979482,-0.0013737543436129,-0.0030167692992077,0.1021621467499417,0.1877322756192836,4.970028025468232,0.2606272620625501,-0.0042572596749306,-0.0481380404369723,0.2147418296121737,25145.96597244133,373.1841178817306,25519.15009032306,0.0001
0.0266741613984528,-0.119992067885785,0.0024804816995452,0.0389040724098913,-0.1096543466870226,0.0809607827243767,0.0068821626622481,0.968682418414486,4.247230383495238,5.990332678247727,-0.0024381511547191,-0.0074934505958577,0.1055572418628317,0.1714556220497581,4.993959935563175,0.2637530537461651,-0.0046305097301614,-0.048471917547754,0.2249035127726426,25144.97003358954,378.1024910585226,25523.07252464806,0.0001
0.0223563694894207,-0.1230416703022708,0.0024414161295609,0.0424623623661107,-0.1079413707029318,0.0816481695906562,0.0065259424815519,0.9693437386343828,4.361662173624395,5.964014156850343,-0.0015198488509204,-0.0051114324213465,0.1071711857279525,0.176749453044994,4.67461420995365,0.2596073966286869,-0.0039758564945064,-0.047151244978794,0.1909043408353663,25147.191416092912,383.2316069961195,25530.42302308903,0.0001
0.0254322954730138,-0.1244775177200785,0.0025824116026127,0.0404351826313304,-0.1085847552720389,0.0818527446725649,0.0068420184821859,0.9691387146995132,4.166983998641607,5.943121754314085,-0.0016298363195956,-0.0058526220102256,0.0974791123874846,0.1825935292960817,4.878511509470964,0.2621998937146519,-0.0041714462050426,-0.046871064860302,0.2109115768603504,25143.23956041765,363.4685636947807,25506.70812411243,0.0001
0.0237468868214115,-0.1195353795397426,0.0025020355503499,0.0371148911994416,-0.0983031150068881,0.0806982007417635,0.0065136691365243,0.9686894335133072,4.271730396472666,5.972868342326402,0.0041498486196831,-0.0073687171455423,0.1001789941726105,0.157239327590957,4.778341835541105,0.2609370076934506,-0.0044972241244056,-0.046443492754072,0.2049325891901099,25143.166651640044,374.49025634492426,25517.65690798497,0.0001
0.0289664725003411,-0.1262925746621045,0.0027926197658385,0.0406413427396061,-0.1131961703149571,0.08091731371311,0.0061605400023311,0.9700105704252994,3.9964981140769273,5.7731635109908925,-0.004580885080554,-0.0054575141879865,0.1004298641027334,0.1801784533856281,4.984296985306927,0.259803615485342,-0.0032830315680411,-0.0472365093660092,0.2184618333489711,25137.48593970906,337.2167077559844,25474.702647465045,0.0001
0.0233735929907911,-0.1223529782368775,0.0024146698552955,0.042825902720562,-0.1036210988546655,0.0811570956514419,0.0065445624741118,0.9687396958450274,4.338972766213036,5.960196388325928,0.0020763632344776,-0.0051414936927753,0.1083970816454078,0.1771091232855731,4.940652298263433,0.2620415397493121,-0.0053036476006596,-0.0473202334032699,0.2175108564990148,25147.782714456975,388.04734889262346,25535.830063349596,0.0001
0.0217971466505664,-0.122365624603852,0.0025018534544023,0.0411215339391079,-0.1084390999277749,0.0819285562540845,0.0064879450558452,0.9696918435903062,4.2491511371645405,5.974536124273007,-0.001867348568222,-0.0058919284620468,0.0969921858516984,0.1873604961306958,4.8010978425138635,0.2610495714975134,-0.0037321412871872,-0.0478894861198018,0.2117178465208993,25146.64474259605,374.7446857804472,25521.389428376497,0.0001
0.0216508594747556,-0.11908536946393,0.0024632625331875,0.0380787826201052,-0.1026772936250237,0.0815794412159595,0.0063405010829701,0.968753921661975,4.332360698997261,5.907068449967128,0.001865517457176,-0.0064070799832863,0.1159234541339471,0.1636411799369123,4.9730385389033875,0.2618960740408421,-0.0033535372870817,-0.0466869267774143,0.1973795238724323,25147.056471731907,380.2328680883903,25527.289339820298,0.0001
