galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,   log_likelihood,         log_prior,    log_posterior,                weight
                       0.0988743362592571,                       0.0488772294490147,             0.0006952643139911088,           -0.00018226997789006882,           1.0057312747205402,                  0.7945223057598918,              3.9982987753895167,                     0.09881318492341469,                    0.048573310799866085,                 1.000709160000818,      1.8974513806956201,       0.025755172776739277,      -0.008735086066475115,                        0.04493079553466602,                        0.01748781859889321,                 0.056777007057666154,                 0.027813945555529452,             0.4911694488108215,                   0.17203528902685883,                 1.517580036874881,8814.480715150645,0.7550711652620216,8815.235786315907, 8.691917138372115e-10
                      0.10162627873172879,                      0.05190238360524311,             0.0003816651238660583,             3.363441982856083e-05,             0.99862614999359,                  0.8020270760383763,              3.9906126858989066,                     0.10314668854880105,                    0.050798601477689775,                1.0112361115519795,      1.9887389379939573,        0.02483442639876894,      -0.017436358493337075,                        0.04546899669166058,                        0.01315704190390366,                  0.06259258252952254,                 0.030246540816962375,             0.5252563193049338,                   0.18006563858354646,                 1.448968630368197,8813.996863427927,0.7941382146250349,8814.791001642552, 5.357737654187813e-10
                      0.10327063141506808,                      0.04995629556784268,            0.00028210677725727445,            0.00044602948184283383,           1.0021819214113814,                  0.7973795466245142,              4.0079514469739035,                     0.10039864762021249,                     0.04957518442202807,                1.0061410744474644,       1.943645654219676,       0.024940960086719904,       -0.01343582845286595,                        0.03751671190101378,                       0.014490896011392987,                  0.05927158953110285,                 0.029301910434476906,             0.5057276268199604,                   0.17760650090433067,                1.4919429262278165, 8813.48211704749,0.7690373774520946,8814.251154424941, 3.202063437141357e-10
                      0.10043988087194004,                      0.05033597101228411,           -0.00011186777846467649,            0.00018904969746265512,           1.0245206323434022,                  0.7870384856978485,               3.966566940092589,                     0.09944114175368092,                     0.05030466814157324,                 1.004180253643596,      1.9311653345620643,        0.02580061370758563,       -0.01253466299965387,                       0.052160029102428666,                       0.021599828189035875,                  0.05870759032642113,                   0.0294226085738442,            0.47376764772797053,                   0.18167750832511298,                1.5589111485176388,8813.180317842733,0.7791344102091775,8813.959452252942,2.3678827971391664e-10
                      0.10179766767304813,                     0.049224551468500154,             0.0002253418449797257,              0.000403658122246112,           1.0087263251528278,                  0.7930118464153539,                4.00241631102447,                     0.09409233348605493,                     0.04779315382850496,                 1.003512543901079,      1.9295956545493893,       0.024678213209094153,      -0.014959682577628298,                         0.0500078380105939,                       0.026461246820048655,                  0.05816990153276909,                 0.029552142516079807,             0.4684061782753119,                   0.18204726289147244,                 1.561309221739381,8813.437385687208, 0.788940103048916,8814.226325790258,3.0619870434358995e-10
                      0.10029543556328013,                      0.05155364217894983,             0.0006104572765198062,             0.0002610920270708471,           1.0119938165735984,                  0.7942939132186104,              3.9841248864251955,                     0.09688788656078366,                     0.05022011840319036,                1.0072965629883686,       1.956899091867372,       0.025450951923367666,      -0.016098669934439754,                       0.040708084779125644,                       0.014939120728936424,                  0.06035028074643555,                 0.029586321076995218,             0.4966791476723053,                   0.18005856317705177,                1.5022048075248227,8812.845566989778,0.7932049997424799, 8813.63877198952,1.6942588158094794e-10
                      0.10187845947824609,                     0.049377174634071916,             0.0007014947422934797,             6.967724862077222e-05,           1.0120381838942463,                  0.7933325440024035,              3.9979197633464696,                       0.098951775896425,                    0.049900900365281095,                 1.007554913206548,       1.964616101861923,        0.02441932835213144,      -0.016493474638357077,                       0.046077172877036686,                       0.021274753708421634,                  0.06125966848022567,                 0.029825077068510005,             0.5010573269030878,                   0.18200628912418498,                1.4951206730583038,8813.950441369923,0.7885359221385457,8814.738977292061, 5.114705124313125e-10
                      0.10122772948319751,                     0.047375308946670004,             0.0004054349811396336,              0.000491389978452298,            1.019336241659277,                  0.7900673888871443,              3.9651692961132876,                     0.09809677749124121,                    0.051967754493986974,                1.0057326240372424,      1.9432133418635316,        0.02636345730168821,      -0.014061610810459918,                       0.046131227270717785,                        0.01909802440931314,                 0.059235263346229215,                 0.029702883685313087,            0.47827047349690105,                   0.18188816702029004,                1.5462718818132404,8813.909279141251,0.7895191395158301,8814.698798280768, 4.908446614039319e-10
                      0.10087154978874767,                      0.04863432433076125,            0.00021067589820329032,            -0.0001740869752058793,           0.9963059451763584,                  0.8009984576921356,               4.015467119009565,                     0.10143763183642678,                    0.051296543109192044,                1.0095637132903796,      1.9720613190233374,       0.025644619006909404,      -0.016568379163127225,                        0.04794694925675582,                       0.017992530783123586,                   0.0609343273016575,                 0.030228260812547262,             0.5173477486553479,                    0.1792642581698352,                 1.479623089804787,8813.895115155654,0.7963780977256669, 8814.69149325338, 4.839413493064218e-10
                      0.10157264499977801,                     0.050124855001625626,            0.00015321641734935472,              0.000700675481165567,           1.0229756540216652,                   0.787907097652468,              3.9763418834804147,                     0.09870939514114688,                     0.04988348311742107,                1.0093942461851286,       1.977392627836944,       0.024468594700392303,      -0.018125791638389687,                         0.0475872620239288,                        0.02180249781074936,                  0.06071738026228901,                 0.030583147183929325,             0.4980388139502821,                   0.18479523152616956,                 1.511762876482844,8812.860244646801,0.8014622532361694,8813.661706900037,1.7193099619460957e-10
                      0.10337317558519991,                      0.05079895019946464,            0.00048033858426616753,             3.095184847539607e-05,           1.0301355170102027,                  0.7867168321103833,               3.957773941672868,                     0.10623024752988033,                     0.05592196260045466,                1.0142706416723846,       2.010589298589371,       0.026998344298753647,       -0.01846577001301773,                        0.04398407480542881,                        0.01587713552685866,                  0.06449665262397332,                 0.030986063522831696,             0.5112297080218092,                    0.1882478497693501,                1.4868723875454326,8813.171362171146,0.8199955343835471, 8813.99135770553, 2.346771490517724e-10
                      0.10069648378975345,                      0.05052252322803017,            0.00027229376689243324,            0.00025284173801420353,            1.019328305667781,                  0.7904591787825307,              3.9730996172287605,                     0.10542967995072669,                     0.05250419575893342,                1.0142231937274295,      2.0170063954596364,       0.024939215464135814,      -0.018945457134936974,                        0.04850294197413211,                        0.01420942647435582,                  0.06412985211576908,                  0.03140533953957777,             0.5065413175309019,                   0.18940674742783598,                1.5028851758210102,8812.636710704326,0.8039305184098943,8813.440641222736,1.3749111116263907e-10
                      0.09975983461635707,                      0.05090519620778749,            0.00028491243062914515,             0.0007063064553386199,           1.0215533403016568,                  0.7895024270164759,              3.9766785407445964,                     0.10072064618003404,                    0.046878368342821455,                1.0092905460137045,       1.973603958826259,        0.02273764087888986,      -0.016108126222458864,                        0.04365746496237957,                       0.026658595112384328,                 0.060554245829120425,                 0.030663218586694668,            0.48500039320426513,                    0.1865509558684771,                1.5306419257806114,8813.524673066324,0.7683362807692619,8814.293009347093, 3.341271572735916e-10
                      0.10311754996978988,                      0.04994642304560342,            0.00037278622898651785,             7.456792610972747e-05,            1.022471799229582,                  0.7888504041826727,              3.9702820846399645,                     0.10624196863655096,                     0.05099386472007556,                1.0130478596329704,      1.9971032486947278,       0.024272813914010687,       -0.01704190059363351,                        0.04457152021335796,                       0.017862109414133416,                  0.06303136802208356,                  0.03134733308698242,            0.48774756992085827,                   0.19095668852084496,                1.5325814246106235, 8813.36488209057,0.7838255465618682, 8814.14870763713,2.8478390231504106e-10
                      0.10245418015917596,                      0.05205812398169803,             0.0004644030890300389,             0.0001386963815565015,           1.0175956811398823,                   0.791773327542176,              3.9606953919378665,                      0.1017374581254225,                     0.05416458932046385,                1.0116915493046612,      1.9906224783930924,       0.026105098049473342,      -0.018243520106637427,                        0.04319075869452954,                        0.01586316373483651,                 0.062116915861750444,                 0.030677365054790243,             0.5027281813089002,                   0.18606190880643975,                1.4952256298781803,8813.263133187105,0.8126449337466715,8814.075778120852,2.5723286180211887e-10
                      0.10225804831295089,                     0.048469642075960426,              0.000156295001410001,            0.00020428373633801366,           0.9740980714591067,                  0.8088282508972369,              4.0541532629138635,                     0.09741541335720448,                     0.04936206582747605,                1.0028404328832223,      1.9195918753116241,       0.025594051800361187,      -0.012348950511714626,                       0.044560084506335064,                       0.020405933832601267,                 0.057677745918433485,                 0.028917445872955187,             0.5057158598108876,                   0.17244987831536013,                 1.492469532626765,8813.507040423008,0.7746555531958361,8814.281695976204,3.2828725009385585e-10
                      0.10291801011162098,                      0.04932207773667411,            0.00034248851404807934,            -0.0003055476503089897,           0.9975724494635128,                  0.8015973633731195,              3.9923985922330303,                     0.10494338436327152,                     0.05202247456959622,                1.0133794577919302,      2.0056465679456887,       0.024585775564654296,      -0.018363250365849838,                        0.04474842019993902,                       0.017053473113821174,                  0.06363551834294402,                 0.030920819272096063,             0.5161290503307382,                   0.18544638862818297,                1.4787877868789054,8812.855295443702,0.7968117444710275,8813.652107188173,1.7108217699728778e-10
                      0.10234262265201578,                      0.04811445894302728,             0.0004266439564367621,             0.0005319005013210847,            1.025751689099012,                  0.7869257184767966,              3.9664155349043657,                     0.10154041056578585,                     0.05130154249628323,                1.0128605814668314,      2.0086632719927664,       0.023856856924496156,      -0.020195496243956546,                        0.04812389682984137,                       0.021415051494754294,                  0.06335228709528978,                   0.0319116097961292,             0.4974063884155349,                   0.19005162619594934,                1.5138108223799078,8812.835193464827,0.8097100221452762,8813.644903486973, 1.676774224923944e-10
