galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.mass.einstein_radius,galaxies.source.pixelization.regularization.coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
              0.008102681323094876,              0.003190966725746912,                    -0.05009433167004949,                    0.014030213646896503,       0.057794192925593735,      -0.049817048524577134,                1.5981793578960128,                                    0.04794427594255676, 6595.896760487546,21.418089599864473,  6617.31485008741, 6.916134303559385e-10
            -0.0024620937133386285,             0.0014767195429547506,                    -0.04468564640096177,                   -0.008773096968779849,        0.04792002272956114,       -0.04745769133982236,                1.6034506874775802,                                  0.0009828883325471503, 6606.247658207736,1017.9702509815015, 7624.217909189238, 7.322701194188329e-06
            -0.0007429967791441007,              -0.00311406578684314,                    -0.05259130412233303,                     0.01702637748859734,        0.05932893208499246,       -0.05069730899183142,                1.5986725703123636,                                  0.0037469438915856555,  6605.43671593301, 267.4394888303761, 6872.876204763386,3.2544946194932976e-06
            -0.0050248090623876175,            3.5268861000037334e-05,                    -0.04050358062552116,                    -0.01567955625625415,       0.044793194364286415,       -0.04608350965525926,                1.6032548571019425,                                     0.0496236750386642, 6600.365963892087, 20.71423962186706, 6621.080203513954, 2.043073202015473e-08
             -0.008329103207286115,              0.007134649974424003,                    -0.05726463373649477,                      0.0241722496692085,        0.06015501083103769,       -0.05226285971370659,                1.6029979781764672,                                  3.294094822746868e-05, 6601.782001137119, 30357.90953273589,   36959.691533873, 8.419011235317221e-08
             -0.001539287620288264,            0.00017299495790408593,                    -0.07532179386217297,                   -0.017140190466443952,         0.0415411361468257,       -0.06269438961118837,                1.6030382050507452,                                   8.65902952131073e-05, 6601.060689202684,11549.177057995757,18150.237747198444,4.0925999653481864e-08
             -0.004223495987651457,            -0.0011934273527819395,                   -0.036488250770100365,                   -0.005628428649330982,       0.047481243204268275,       -0.04099827724941951,                1.6035073489807314,                                 1.3618868830155477e-06, 6600.866507012229, 734275.9389029064, 740876.8054099187, 3.370288220182838e-08
              -0.00281262532690734,             0.0011047544022111178,                    -0.06583062426066098,                   0.0007999401420720465,        0.04969104363249088,       -0.05639327273217118,                 1.601516904169146,                                    0.27550429683055905, 6606.265620373201, 4.177870036689141, 6610.443490409891, 7.455421165360089e-06
              -0.00614006500498816,              0.002351588958385617,                    -0.07052017684161593,                   -0.027812547364874953,        0.03841310092981376,       -0.06036614552296643,                1.6038117440603659,                                  2.942383775040113e-06, 6599.183499143403,339861.03489203873,346460.21839118213,6.2624750987318454e-09
             -0.004011884012944219,             -0.003901954831481454,                    -0.04782766509346193,                    0.016819486350891293,        0.05930508506390031,       -0.04601894237139065,                1.5983669282609374,                                 0.00027620962352759314, 6600.033944433268,3620.9977342456123,10221.031678678879,1.4658505981099271e-08
            -0.0023172265680394483,             -0.004148328285465924,                    -0.05733613284339857,                    -0.01993510248000712,       0.044286205178479476,       -0.05293822807782875,                1.6022135011448886,                                  0.0004632991464848494,  6602.01403807273, 2158.985083401484, 8760.999121474215,1.0617773332790794e-07
             0.0016711282338496968,             0.0025639170883290496,                    -0.04412847877499788,                    0.010693311394040304,        0.05574170890820901,       -0.04660241686596761,                1.6018068423319092,                                    0.00416601424180194,6598.7671636637515,240.59838567510855,  6839.36554933886, 4.129845555457665e-09
              0.006458516964837388,            -0.0021711456075291153,                   -0.052238236362993413,                   -0.014003540062962928,        0.04501848000354919,       -0.05112110395606842,                1.6024871613742044,                                  0.0005187695381959293, 6599.852870447771,1928.1960980331698, 8528.048968480942, 1.223067077055979e-08
              0.004968925481501175,             0.0058275003743556465,                    -0.05460700130284335,                    0.010249248551835255,        0.05531025919278315,       -0.05210943984535721,                1.6002387471820338,                                    0.08520266501900967,  6605.48941885974,12.294290259020942, 6617.783709118761, 3.430616310872872e-06
              0.002521247510647624,             1.512395600793625e-05,                    -0.05338747368413031,                    0.025572549209383615,        0.06329929551221403,       -0.04990327710584247,                1.5999852721657508,                                   7.96638577127416e-06, 6602.595224560627,125527.99113936663,132130.58636392726,1.8986264836087257e-07
           -0.00015828609162572434,              0.006774841113852201,                    -0.06648827502189042,                    0.017715318908096418,        0.05352755426336986,           -0.0559997864872,                1.6018777425901163,                                 0.00022408573420673667, 6599.074616613232,4463.1254771872555,11062.200093800488, 5.616411630020912e-09
