galaxies.lens.dark_matter.centre.centre_0,galaxies.lens.dark_matter.centre.centre_1,galaxies.lens.stellar_mass.intensity,galaxies.lens.stellar_mass.effective_radius,galaxies.lens.stellar_mass.sersic_index,galaxies.lens.stellar_mass.ell_comps.ell_comps_0,galaxies.lens.stellar_mass.ell_comps.ell_comps_1,galaxies.lens.stellar_mass.mass_to_light_ratio,galaxies.lens.dark_matter.kappa_s,galaxies.lens.dark_matter.scale_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,    log_likelihood,         log_prior,     log_posterior,                weight
                   0.00010889975512375572,                   -0.0008971248833278996,                   1.026177681618982,                         0.7819641513259148,                     3.9986583319865456,                            -0.05137596461326074,                           -0.007129109549891888,                            0.3802726305979851,              0.04755464530116225,                    13.685126356759476,      -0.034204047475526064,      -0.009225010895487783,                 0.001085508299885065,               -0.0011358457873199563,                       -0.09464629642335236,                      -0.025531049625178232,                   0.15928038888294974,                0.9818736653675971,              4.596240391460403,5384.4444535496405,  2.55883801941471, 5387.003291569055,1.3952134563124804e-10
                   -0.0016153203738747367,                    0.0012006296081387116,                  1.0681948706134792,                         0.7668449092815903,                     3.9602457528879222,                             -0.0517485476670434,                            0.001375085347172407,                           0.38418291861370535,              0.04312760481135025,                    15.356540885194075,       -0.03095385462504916,      -0.009847063697533687,                0.0005071742313531733,               -0.0002971953606425533,                       -0.09197025419129577,                      -0.037703937630167626,                   0.16277866626413354,                1.0231670463553906,              4.640052520863568, 5384.723695960192, 2.502427882044744, 5387.226123842237,1.8446505013714113e-10
                    9.159756070730835e-05,                    0.0007307952054435452,                  1.1109600315290258,                         0.7532607097173939,                     3.8859366725406614,                           -0.048013606151060956,                            0.004354964913712136,                             0.377887134552756,              0.04924198939567289,                    12.263494060634288,      -0.034094846507084484,      -0.007827739707243228,              -0.00012912242694388204,                -0.001498375375521269,                        -0.0982819236574944,                       -0.04114150228099037,                   0.15936744781769946,                0.9930382930242131,              4.744769081576262,5384.3201167286525,2.4410475087903185, 5386.761164237443,1.2320883779129884e-10
                    0.0007307839594057984,                   -0.0008224735461215093,                   1.080691236822657,                         0.7657802146146536,                      3.856149916813881,                           -0.049930140231763946,                          -0.0017050347916814914,                           0.36023163674344155,              0.05822968110909384,                    11.388139830193879,       -0.03024297903600203,      -0.007847692213257295,               -0.0004037131761390035,               -0.0018898403787678477,                       -0.10141292673316436,                       -0.03358927946239656,                    0.1541981422093712,                1.0692942675101071,             4.7983199908093175, 5384.412152361128, 2.276442352354646, 5386.688594713483,1.3508664890984997e-10
                    0.0006094491874021721,                    5.835368892075815e-05,                   1.043311059543753,                         0.7792249237316011,                      3.969843391485761,                            -0.04440537413888942,                            0.006720058136362143,                            0.3506889540248115,             0.057099395974763635,                    13.762833001111106,       -0.03015514902632803,      -0.005255693762329511,               -0.0017992964522172495,               0.00022926395653884407,                       -0.11319276895846711,                       -0.05162792871602585,                   0.14635885893194056,                0.9297251874207886,              4.549881020145344, 5386.596783808499,2.2353212895522385, 5388.832105098051,1.2005653666403675e-09
                    0.0001846192724816186,                     7.16875885379012e-05,                   1.032439925625308,                         0.7823385196229813,                      3.984730340421745,                           -0.051112717907118854,                           -0.004475493541778627,                           0.34660559846376093,              0.05979155264330948,                    13.389791811778156,      -0.030235550591433263,       -0.00802702743023417,                -0.002168677893929054,                 0.001003991882875817,                       -0.10799559221725606,                       -0.02953678397600409,                   0.14384829493970155,                 0.943560193272938,             4.4998858020104135, 5384.336538761153,2.2357471103711397, 5386.572285871524,1.2524888232171473e-10
                    -0.001426640071317654,                   5.7999148122993077e-05,                  1.0845521282673187,                         0.7684644162272141,                      3.877877329581625,                            -0.04848433410241162,                            0.002039011082977387,                           0.36815947785387193,              0.05565770815583518,                    10.576995273093821,      -0.032995510471448955,      -0.009760058906265603,               -0.0011731978690763388,               -0.0016088620566162106,                       -0.09951930918129771,                       -0.04777192482962878,                   0.14846615504696095,                0.8753232848666148,              4.532056288780045, 5385.663686049089,2.3835285958884413, 5388.047214644977, 4.722224204138257e-10
                    0.0020743254606768184,                  -0.00021394705075625746,                  1.0686661290340285,                         0.7688181614506571,                     3.9201223717670555,                            -0.05058478480649339,                           0.0018454309737635937,                           0.32122919071973416,              0.07178438060319318,                    12.154802741669704,      -0.029851183720807938,      -0.005844248868487029,                0.0008045012717086724,              -0.00034659196111772104,                       -0.10815410025994007,                       -0.04783388917101289,                    0.1388878680671146,                0.8950535681605045,              4.343887227881891, 5386.096235685639, 2.041693199363424, 5388.137928885002, 7.277806812813507e-10
                   -0.0015024179239292294,                    4.847453612278019e-05,                  1.0749911619716048,                         0.7689921299353638,                      3.934243411343396,                            -0.04651294047441089,                           0.0003808355407253854,                            0.3608608711740136,              0.05611361793808311,                    11.567694041563957,       -0.03042178552292502,      -0.008140389671995466,               -0.0006776457704986211,              -0.00022572307391599566,                         -0.083019292393298,                      -0.051749469994233264,                   0.14955105952709552,                0.8481768836256761,              4.308843766126211, 5385.783349583864,2.3251000012999836, 5388.108449585164, 5.322501784546899e-10
                    0.0011404116412187153,                   -8.318124293276882e-05,                  1.0284161867853294,                          0.781227799428263,                      4.042501556291249,                            -0.04970053375425028,                          -0.0010552286823740733,                            0.3507711932826557,              0.05966645829506587,                    12.574696808844655,       -0.02757663603837264,      -0.007476777414105897,               0.00036252324250235355,               -0.0022015874412812365,                       -0.09831624678432792,                       -0.06244470068218988,                   0.15170054689481965,                0.9393976751033571,              4.406137714945707,5384.3324059196875,2.2371740039900203, 5386.569579923677,1.2473231672447728e-10
