galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
              -0.00409408988149013,             0.0007607129490381991,                     0.07445965538628622,                   -0.013625816118637283,                 1.602347698316222,       0.043950394684198535,        0.06059870816546187,                                       1.0446004569894263e-06,                                       0.00028375042600656866,                                      0.5638481503615506, 5608.118767068436, 960828.5770889828, 966436.6958560513,2.1653833559595797e-10
            -0.0008562566226692752,            1.2843271264512284e-05,                     0.05128532781884594,                    -0.02727431634903583,                1.5997191210383428,       0.036455157264895344,         0.0497210175115691,                                          0.06375937655415048,                                        2.308280106169696e-05,                                     0.10345690988822576, 5612.173600048523, 43338.53563983256,48950.709239881086,1.2488963104044354e-08
            -0.0022707236086011167,            -0.0012567133801424457,                     0.06064196769105728,                   -0.009039710997487193,                1.5976275750341873,       0.044572423786013005,        0.05491365939345472,                                        6.780384618632088e-05,                                        0.0012192474872476692,                                      0.6137518949678327, 5610.344285713194,15569.155148361873,21179.499434075067, 2.004773260379065e-09
              0.006785145350587981,             0.0054682650148377915,                    0.048059216175006005,                    -0.04189633100701163,                  1.60205753368352,        0.03139683834618445,        0.04724257782892971,                                         0.021560873161036293,                                        0.0001755165412202801,                                      0.4997162198819409, 5607.399962088496, 5744.402010493048,11351.801972581543,1.0552655438272841e-10
             -0.005155745150128847,             0.0014676835489677612,                    0.056672759694177594,                    -0.03445066216162178,                1.6034222173515829,        0.03721482876356774,        0.05314916217590404,                                       1.8149993734471882e-05,                                        0.0017885284971637745,                                        0.69125171024948,    5608.765302194, 55656.10538983155, 61264.87069202555, 4.133533214293763e-10
             -0.003961453923843055,              0.006303036270953888,                      0.0319274464370497,                    -0.04029359032220145,                 1.600774876654317,        0.03382533361189832,        0.03989508705917505,                                        7.892037582157535e-05,                                          0.18535855787342695,                                      0.8319001353816678, 5610.204870121459,12676.953783329242,  18287.1586534507,1.7438849870782108e-09
              0.007896740207616318,              0.002076534589011113,                    0.047747954569685495,                   -0.018189949326936763,                1.5965794432869087,        0.04395501962976539,        0.04835471234390737,                                       2.3309083935284487e-05,                                           0.8916808363800381,                                     0.15989803060924612,5609.7481910598035, 42903.41099676835, 48513.15918782815,1.1045481241160244e-09
             -0.005125084258656717,            0.00030556943740667306,                     0.07044828828402973,                    0.007459939380909336,                1.6028887291950025,        0.05194211435299756,        0.05875142378397813,                                        0.0011106668918518434,                                         0.001882992110693531,                                      0.4447995777984478,5608.4442947337975,1431.9748544639933, 7040.419149197791, 2.998538732600456e-10
             -0.005591960338454646,             0.0029242451264377364,                     0.03310196062451153,                   -0.022288025869915577,                1.6003194732665682,        0.03806785094347692,        0.03935618711256095,                                       6.0057857732905566e-05,                                       1.0324145060874442e-06,                                      0.6607103298546164, 5607.627952395397,  985254.380985444, 990862.0089378393, 1.325490715860991e-10
            0.00040468799806254367,              0.006447521351920294,                    0.058762545225720546,                    0.010244102424364541,                 1.598839434143905,       0.055137517973141814,        0.05220976392413906,                                          0.01666091405342476,                                        4.637913010741285e-06,                                      0.4668756147151648,5608.1760212964555, 215674.7956332082,221282.97165450465, 2.292978536819465e-10
            -0.0019377998367168068,             0.0034288946974707236,                     0.05984383452071124,                    -0.03391712515236939,                1.5998934201286457,        0.03330901149184795,        0.05264662732882991,                                       0.00011006973896638818,                                       5.4303800830772625e-05,                                     0.17154574699595526, 5610.271202779393,27500.612740543824, 33110.88394332322,1.8634843346145167e-09
             0.0015561327525294765,            -0.0057682070882753185,                    0.041661066320873796,                   0.0008491960259195331,                1.5984036802083745,        0.05263222783494398,        0.04393903046141223,                                       2.0471997128079948e-06,                                        0.0014917822416849293,                                      0.6254682923024848, 5609.316202738603, 489143.0309706493,494752.34717338794, 7.170913738938385e-10
              0.004657414087767822,              0.002814943321891311,                    0.050002035883838065,                      0.0104906600918559,                1.5994709649598544,        0.05628975905961653,        0.04864074595165835,                                          0.03522572116779762,                                       0.00012858788122641318,                                     0.25893363789551116, 5607.398141348551, 7805.729733034496,13413.127874383048,1.0533459277898605e-10
              0.003948486435508258,              0.007922127124759992,                    0.037059202009505056,                   -0.036405729155739856,                1.6029621466753572,        0.03596636757627064,        0.04225354890040711,                                        0.0029365309879245036,                                        0.0026266633348641273,                                      0.3621088403612762, 5608.764509700546, 721.8097200833582, 6330.574229783904,  4.13025871396325e-10
              -0.00764746111058076,              0.007277513868653652,                     0.04184984323786239,                    -0.00931774513075147,                1.5974288980847593,        0.04646340662673998,        0.04322847701651544,                                          0.09821293267381079,                                        0.0022321029088664445,                                      0.9681901746091816, 5608.932226026816,  458.757121801365, 6067.689347828182, 4.884448457936094e-10
             -0.003254748310188852,              0.006868582562438827,                     0.04409844366838016,                      -0.047087393429352,                1.6015010269047472,       0.032014912756470504,       0.046524851689949354,                                       0.00047576621546157596,                                       0.00040422347486681866,                                      0.9137705307284757, 5608.407725396292, 4576.303295330877,10184.711020727169,2.8908649365865155e-10
             -0.006159411386109915,              0.005948120055772222,                    0.036205281352175184,                   -0.052469797037379536,                1.6039070034549703,       0.028382897140295182,       0.042041039195303775,                                        0.0013715988921072398,                                          0.06433413983176832,                                      0.4959392108348166, 5607.969593478845, 745.1728419276528, 6353.142435406498,1.8653035960178225e-10
              0.004327634373236071,             0.0011640814804068015,                     0.03302495656908705,                    -0.03399216317249517,                 1.602903884365129,        0.03526685056951079,       0.039817951271382546,                                          2.0311521484407e-06,                                        0.0016884443107075835,                                      0.5087443648636405, 5611.950611083781,492924.23090531304, 498536.1815163968,  9.99271510341456e-09
             -0.002741637243188495,             0.0028900695897752394,                     0.07280674627776915,                   -0.017810819811268523,                1.6028932078051281,        0.03963936500268944,       0.060617513012846236,                                       3.2579925976833683e-05,                                        0.0013114817989261338,                                      0.5717844361373867, 5610.689294292619,31456.784492994426, 37067.47378728705, 2.830743920924803e-09
             0.0020226334511513366,           -0.00033405028035989097,                     0.04047176995833487,                   -0.028776518869987198,                 1.595668184875203,        0.03989266392735685,        0.04466077161005888,                                       0.00018890428607962418,                                        4.929211127815603e-06,                                     0.02606687636772942, 5610.168977570784,208166.46354781376,213776.63252538454, 1.682402489035685e-09
             0.0005681311137376519,              0.006757047772089778,                     0.06032600429021438,                    -0.02989835714897866,                1.6045094411386402,       0.035305209979085594,        0.05297248101123814,                                         2.36372644039989e-05,                                        0.0034227144932825132,                                      0.7646518828827927, 5608.515649881243, 42598.79471430274,48207.310364183984, 3.220318373138002e-10
