galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source_1.bulge.centre.centre_0,galaxies.source_1.bulge.centre.centre_1,galaxies.source_1.bulge.ell_comps.ell_comps_0,galaxies.source_1.bulge.ell_comps.ell_comps_1,galaxies.source_1.bulge.intensity,galaxies.source_1.bulge.effective_radius,galaxies.source_1.bulge.sersic_index,galaxies.source_2.bulge.centre.centre_0,galaxies.source_2.bulge.centre.centre_1,galaxies.source_2.bulge.ell_comps.ell_comps_0,galaxies.source_2.bulge.ell_comps.ell_comps_1,galaxies.source_2.bulge.intensity,galaxies.source_2.bulge.effective_radius,galaxies.source_2.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0002258771345468,-0.0007600450428164,-9.385823345416042e-05,-0.0001308076596539,0.0493204418600615,-0.0496851352834361,1.2079075723193642,0.7965851251140523,3.492548667852115,0.0804227535981888,-0.0289545141200434,1.399143897117282,0.0309398246337221,-0.0198317438994841,0.1504834629443938,-0.0007549672596375,-0.1441092637827954,0.053838964275384,2.9855606286635408,0.0702059645602416,1.2691535125645554,-0.1001570599600832,0.2192879196325987,0.1047077525527506,-0.0730933753962014,3.4700763354161395,0.0603912875999462,1.471751292834134,29163.25723943454,10.512934092617137,29173.77017352716,0.0001
-0.0003750512673821,-0.0005248935395387,-9.631240569042042e-05,-0.000129226801906,0.0494984501994443,-0.0496805456665917,1.2059709704781014,0.7974881572327142,3.4956085654599693,0.0793163155875956,-0.0303484164463442,1.3995326620469035,0.0299736043421688,-0.0204804863722509,0.1507110400669696,-0.0004368982366377,-0.1546668114759289,0.0480719720620774,2.9878790431884092,0.0703012491864659,1.281047816880161,-0.1000934131974405,0.2195477460611261,0.1015773926139181,-0.0749842830832457,3.4927942303144235,0.0597891017163237,1.4677305937756988,29167.88158378057,10.495088955273657,29178.376672735845,0.0001
0.000570466934092,0.000697348612523,-0.0001070949199622,-0.0001174464142202,0.0491565796018875,-0.0491734902111028,1.2038795876584745,0.7982602058035746,3.4946206513671565,0.0791064185668652,-0.0271316365041432,1.3987111122933853,0.0315464380280312,-0.020433034058257,0.149937937747882,0.0005502553940658,-0.1475917003197353,0.0579686750893471,3.033245681374164,0.069187632444917,1.2764922484086754,-0.0993960716007675,0.2196223806250798,0.1018218940565691,-0.0775274149629246,3.4854501461203347,0.0602349896506258,1.4569006459131646,29164.726574060092,10.516156685575035,29175.242730745667,0.0001
0.0003640873291949,-0.0008120549844268,-0.0002233527055991,-0.0001034523310559,0.0490049547338859,-0.0497752498765864,1.20371341456338,0.7983514231485993,3.4988304334167677,0.0796677163951175,-0.0288031189009896,1.3988776121741218,0.0308339875331311,-0.0205882267756287,0.1502391372885806,-0.0003860734019287,-0.1519308390726846,0.0605035997303284,3.0413291889715164,0.0692087082799556,1.3212740537480914,-0.1000267464118983,0.2193372790890653,0.105566724461534,-0.0743827937114828,3.4879621560350564,0.0599892328188428,1.4475391593815663,29166.4434293807,10.492660483617463,29176.936089864317,0.0001
-2.987372663629934e-05,-0.0005095718211981,-9.572185622054232e-05,-0.0003037148292724,0.0491663529078096,-0.0497759802838532,1.2083987197730008,0.7966168051363645,3.492700153298151,0.0783704112474805,-0.0310039695346493,1.3995852709559926,0.0295316985073457,-0.0209188206861811,0.149476663818446,-4.242353436565462e-05,-0.1533912603614341,0.0620634636081421,3.0587458225247612,0.0691501820698116,1.3572039978730337,-0.0999463715554148,0.2198267236197198,0.1043995247217789,-0.0747735570345109,3.4667602630276466,0.0605167522899769,1.4527854090014154,29161.032012081017,10.469670956159849,29171.501683037175,0.0001
-6.833924212434843e-07,-0.0005111395888557,-0.0001258289623309,-4.7326622911508474e-05,0.0497458697218234,-0.0501117244012814,1.20654869393226,0.7969898443078337,3.4937191200535795,0.0793067348068655,-0.0295389660574349,1.399614104169662,0.030204235174641,-0.0204747877823046,0.1499776114438905,-0.0004285926100458,-0.152864576244587,0.0520903679118721,3.0228730274882545,0.0698567193546588,1.3277850779904667,-0.0996940028757329,0.2194740268835401,0.1021419187241425,-0.0822092225377262,3.522025965209419,0.0600229392065215,1.5729593162997624,29156.951555366984,10.475478853746964,29167.42703422073,0.0001
-3.992007282906972e-05,-0.0002253501552879,0.0001220475384669,-5.890685526364705e-05,0.049288948139869,-0.0494740283439419,1.2067009390783507,0.7974907403003231,3.495304771860907,0.0792865549712846,-0.0304749429085148,1.4001654554245528,0.0294989977749876,-0.020273704846482,0.1504700067453825,-9.416088072227988e-05,-0.151656987809641,0.0454079043787395,3.0140225732662937,0.0697528752692849,1.2841143494634104,-0.0998908975950415,0.2199671040723936,0.0985738926682207,-0.0758684609982535,3.496319662493188,0.0595961328619292,1.4483192656768242,29164.316597250265,10.490519576035515,29174.8071168263,0.0001
-0.0011105730579389,-0.0009274400187439,-9.840380996876472e-07,-0.0001348446928861,0.049444925859648,-0.0494341915920062,1.204815305702446,0.797990597688611,3.49530099196855,0.0791035851667775,-0.0311897594956151,1.4000202312221224,0.0293407552530121,-0.0202864766120561,0.1492559007417582,-0.0001456732852382,-0.1426542888520032,0.0520246865968343,3.0245896152258704,0.0692320678958953,1.277892647600862,-0.101051171205439,0.2189661046433316,0.1109387213610342,-0.0707559828530261,3.4883771101499295,0.0598320016512241,1.477759569287045,29157.004576137777,10.493960409767878,29167.498536547544,0.0001
-0.0006125431200764,-0.0004184443395306,-0.0003223607179442,-0.0001696992356213,0.0491612442930752,-0.0490850566614505,1.2053481703205786,0.798006999994505,3.49475800691411,0.0789437733936167,-0.0300093720624766,1.3994785055966543,0.0300587293722869,-0.0207645105966961,0.1499966511433256,-0.0001744974257474,-0.152042718851185,0.0527884553239274,3.012748222602362,0.0693832823769134,1.271387500294701,-0.1005297155560222,0.2193086659750715,0.1025914816317225,-0.0764738717154971,3.473697048749437,0.0599403986396416,1.439124922693696,29166.98833377189,10.49289384637481,29177.481227618264,0.0001
0.000361413140073,-0.000546368360845,-4.2642984174572306e-06,-0.0002245736147564,0.0493141810909597,-0.049735006595136,1.2031853258617011,0.7982177564696582,3.4990440104437064,0.0798782269705799,-0.0291711762572189,1.3994435547810615,0.0306074762899555,-0.0203044040077036,0.1498935009139725,0.0002684201401716,-0.1478544631666246,0.0535036168639207,3.0715939617509673,0.0693178963934703,1.359691169561697,-0.0998260227692644,0.2198791834128068,0.0992907833663485,-0.074438464436903,3.4886209503773817,0.0599525632150649,1.468630398931077,29163.18800696612,10.49931218305244,29173.687319149172,0.0001
