galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                      0.09919855102683894,                     0.050258546067123246,           -1.1023647670292571e-05,            -0.0002085822490720478,           0.9716537916561985,                  1.0170087941681827,               4.040193814348167,                       0.102550109509476,                     0.04413721153011895,                1.2007895604264478,        0.02243246753687619,      -0.012738000956673719,                       0.037802394945784266,                       0.028421921675552603,                  0.12050878403975705,                 -0.08110057058863815,            0.35191937627127545,                   0.14683352135634428,                 1.016053922988759,  7280.45998552888, 0.833981060003931, 7281.293966588883, 2.589294926845197e-10
                      0.10126072447205162,                     0.050009988825288065,             4.987754920849897e-05,           -4.3052991146467165e-06,             1.02733717565523,                   0.984359434610337,               3.953694901610323,                     0.09401460373036584,                     0.04830012945383709,                 1.198534867020586,        0.02447980518870702,       -0.01697285982821766,                       0.045283379520914005,                       0.016535497055548017,                  0.11866328573173747,                 -0.08022527120314372,            0.35547754198593273,                   0.14896943880425367,                0.9954031973292949, 7281.236827617202,0.8849430882294433, 7282.121770705431, 5.630665819542337e-10
                      0.10126332177825928,                      0.05064704272312178,            0.00023021508504350864,            0.00015264761436560725,            0.998517111452192,                  1.0018211733646905,              3.9984037714306075,                      0.0871462809499276,                     0.04398960575870419,                1.1957639511981326,       0.022163784873794418,       -0.02096396209756741,                        0.05080707949692264,                        0.01967876297997618,                  0.11932382555725289,                 -0.07984843378089036,             0.3681463019241545,                   0.14491102711200365,                 0.965700353345879, 7280.644972399396,0.9072211817118441,7281.5521935811075,3.1154464984350857e-10
                      0.09932478357177292,                      0.05059522416170248,           -0.00031699815016903034,            -0.0001194401152511457,           0.9917447330058172,                  1.0056030554702589,               4.001664301801725,                     0.10400552391722584,                     0.04454744444041147,                1.2009795746254128,       0.022563065684542527,      -0.012784964486577663,                       0.042005999773828066,                       0.015925822185278053,                  0.12125104746960562,                 -0.08090219503033902,            0.35036495292642567,                    0.1483617156018085,                1.0121887637166278, 7281.180185605901,0.8334555136158225, 7282.013641119517,  5.32059791275716e-10
                      0.09960001059966254,                     0.049649509175939126,            -7.413793252222609e-05,           -0.00027117579845281647,           1.0113256663438261,                  0.9945296679671993,               3.981880068486694,                     0.09640519118942285,                    0.052014067662011346,                 1.197372655966206,       0.025343613252233957,       -0.01804200782006981,                       0.053327941546969966,                       0.022395684167039194,                  0.11953783519586066,                 -0.07982562121912083,            0.32924189758810074,                   0.15484143691840724,                 1.051044399128648, 7280.256955276245,0.9008633575166465, 7281.157818633762,2.1135211688667096e-10
                      0.10041978603504989,                      0.05022220699606172,           -0.00011334618512431755,            -0.0004640634961571809,           1.0226718345625239,                   0.985728618600552,              3.9779808627481676,                     0.09842739240882994,                     0.04676140687569181,                1.1981167326706408,        0.02453787047206596,      -0.015386094060673977,                        0.04601684028091079,                       0.019360533511778896,                  0.11881298660625855,                 -0.08041587471263477,             0.3420285905831302,                   0.15227493619345278,                1.0335008504676682, 7279.660515256872,0.8718181464461938, 7280.532333403318,1.1640616800338433e-10
                      0.10123620962081172,                     0.052127576889032974,            0.00018682721020404452,           -0.00038245347611216645,           0.9833829444391357,                  1.0096485473104708,               4.017355161405841,                     0.09508565756196322,                    0.053074390494232286,                1.1979678719534275,       0.026467326356446316,      -0.017646824603838974,                        0.05357583431472087,                       0.013774125430030548,                  0.12096990742779658,                 -0.08021704398710623,            0.36521962633259947,                   0.14587502944567113,                0.9779828647331937, 7280.406621578288, 0.914375096915237, 7281.320996675203, 2.454741987644789e-10
                      0.10167799396783661,                     0.048163474687574426,             3.295031674758233e-05,            -2.639081415458497e-05,           1.0127231950943336,                  0.9926241529592412,              3.9816877754431923,                     0.10088709444627128,                     0.05167366988823586,                1.1997459720969745,        0.02585528915840532,        -0.0154015406223937,                        0.05382897391206364,                       0.016687071310249657,                  0.12004122321340814,                 -0.08043271104333173,             0.3413471000216648,                   0.15183168564404617,                 1.020448040923771, 7279.858751819036,0.8855100710454344, 7280.744261890081,1.4192831210273904e-10
                       0.1002414052152223,                      0.05158579181737224,             8.880489848632111e-05,            -7.264368082378095e-05,           0.9929855661989563,                  1.0057208481561082,               4.000178870311393,                     0.09808374253081772,                      0.0461788809797282,                 1.198370359788795,       0.024195381915225814,      -0.014470128756906437,                       0.049473053543254535,                       0.010544105843002303,                  0.12037567325636928,                 -0.07936687973831011,            0.35491962320435105,                    0.1472086157412988,                1.0107066274571195, 7279.620015728669,0.8657718707610111,  7280.48578759943, 1.117859626796397e-10
                      0.09953561249314838,                     0.049297782757595505,             0.0001721755215320371,           -0.00014877855316078456,           1.0193299278853634,                  0.9908655310193208,              3.9577969847218566,                     0.09766558373263155,                    0.048730341868926136,                 1.199241427611939,       0.025038209798008488,      -0.014823970615483335,                        0.05018317016259822,                       0.026904399652989183,                  0.11918375239178121,                 -0.07894275048706884,             0.3475663410488581,                   0.14835986201559045,                1.0267738297114621, 7280.170443023306,0.8750255470356887, 7281.045468570342,1.9383616463033115e-10
