galaxies.lens.bulge.profile_list.39.centre.centre_0,galaxies.lens.bulge.profile_list.39.centre.centre_1,galaxies.lens.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_1,galaxies.source.bulge.profile_list.19.centre.centre_0,galaxies.source.bulge.profile_list.19.centre.centre_1,galaxies.source.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,             log_prior,     log_posterior,                weight
                             -0.0007322424286628076,                             -0.0009423413200517483,                                      0.04995168183178962,                                    -0.003008632122143358,                                     -0.14230675777982862,                                       0.2973701180128014,                               -0.0011517944374688648,                                 0.003226892366983993,                                        0.10150398913397116,                                       -0.05366143920104263,            -0.0011915854879657772,             0.0024917271364847796,                    0.058341204659631274,                     0.00929791552215217,                1.5995195648971379,        0.05149124631058222,       0.052560331654476766, 5416.618393300303,     1.577271062818368, 5418.195664363121,2.7784946858961564e-10
                              0.0016118298950388021,                             0.00022116448386381993,                                      0.04671226915610651,                                    -0.004437526877762719,                                      0.16802615910438676,                                      0.46894103518647295,                                 0.002159169830531196,                               0.00023793981636802762,                                        0.10635106621301965,                                      -0.045400574284191246,             0.0022676593177897797,             3.680935433618491e-05,                     0.04811327845297636,                  -0.0024106451194416184,                1.6010736503709946,        0.05002731401978472,       0.048118597376504146, 5416.230970076424,    0.8094661857500473, 5417.040436262174,1.8860526070544769e-10
                              0.0019610876222895535,                            -2.7760023098538644e-05,                                      0.04787150230005328,                                     0.018819385150390913,                                     0.039205980164138045,                                     -0.22937140502656686,                                0.0008753031241371597,                                0.0026543148697574796,                                        0.11495108666434187,                                      -0.045617712638728956,             0.0019405821841459584,             0.0033233964424946335,                     0.04828429559367689,                    0.008029173047336408,                1.6001043966587405,        0.05424274075557989,       0.046146484684643774, 5416.119439552522,    1.8741217469396747, 5417.993561299461,1.6870063259425506e-10
                              -0.000224445729010897,                              7.841173687603287e-05,                                     0.046959220871636086,                                     0.005709611622420342,                                      0.39181106517554176,                                     -0.13590453714320275,                               -0.0014427722917397035,                               0.00027284222906875244,                                        0.11019061973158371,                                      -0.049434901024284925,             0.0005801167983108843,             0.0008503456393930153,                    0.056741162766180776,                    0.010943001712485117,                1.6003745224156005,        0.05340405128174164,        0.05001660489698462, 5415.781370089624,    1.2197136347446116, 5417.001083724369,1.2030813898947608e-10
                             -0.0007658867689873949,                             -0.0004131391469024137,                                      0.04224450099744823,                                    0.0037402115172333475,                                      0.06029142786368988,                                     -0.19189554555415433,                              -0.00013047140035629866,                                 0.001062001127371971,                                        0.08616670802984808,                                      -0.038513850681219326,           -0.00041399604725054134,              0.002066225526439336,                     0.05958037003345647,                    0.012491742379933734,                1.6019786765568256,        0.05431145101398849,        0.05339582982422214,  5416.73039301165,    1.9825292197104138, 5418.712922231361, 3.107781142339468e-10
                             -0.0032249312824257637,                             -0.0015242254369484676,                                      0.04643136255704965,                                      -0.0098851848481594,                                      0.17538882581125745,                                       0.4172599893189502,                               -0.0024252452686671067,                                0.0008953902424957662,                                        0.10922334688066813,                                      -0.062107051209902626,             -0.001888011428344526,            0.00040236118806487417,                     0.05469059837455042,                    0.011690258854704712,                1.6008385981744448,        0.05384082659914369,        0.04884706423141211, 5416.073749498028,    1.0316128905976134,5417.1053623886255,1.6116612815224325e-10
                             -0.0001212106620945147,                              0.0011505829778120924,                                      0.05234712794959099,                                   -0.0010006912067240332,                                     -0.13129525161638064,                                     -0.06071518567814331,                               -0.0011116368792144706,                               -0.0005841603920613668,                                        0.08885597574386066,                                       -0.03944822505061355,             -0.001128207239742134,           -0.00038809659292125213,                    0.050290588483978486,                   -0.014155723113958853,                1.6011240003268683,        0.04468918982997061,        0.04827924450493498,  5417.42722004045,     2.088071600840609, 5419.515291641291, 6.238476745623816e-10
                             -0.0008616359899939613,                             -0.0012301588185236328,                                      0.05155087217691918,                                    -0.007101920709653751,                                      0.12100061773204336,                                      0.30807998668822006,                                0.0011077243279936473,                                0.0020207418556868247,                                        0.11657078321630777,                                      -0.047764532041517684,             0.0019715730755733934,              0.001291724689873678,                     0.06072043393047633,                   0.0017190623023478008,                1.6029878989941178,        0.04840468182524693,       0.053281757151242115, 5415.698214254519,     1.555102246173953,5417.2533165006935,1.1070848012697062e-10
                            -0.00038476031343981365,                             -0.0007913096844720247,                                       0.0557871560708111,                                    0.0032554206610731673,                                      -0.4819449939633868,                                      -0.2661089367553758,                               -0.0025246113504095234,                                0.0009682191506711857,                                        0.11780852231027669,                                       -0.04590314775508649,             -0.002208865025215395,            -0.0003881616354809445,                     0.05932387496132377,                   0.0011009750767439377,                1.6016205050908212,        0.04985751364541602,       0.052348111277040865, 5415.869109073055,   0.47791069111220863, 5416.347019764167,1.3134077216765885e-10
                             -0.0004944312381862936,                              0.0011940445904252694,                                      0.03575405331632665,                                     -0.01375688475853269,                                      0.21000376282321423,                                       0.3312339088135077,                               -0.0003789229846398948,                                0.0003039279476466425,                                         0.1107372509537347,                                       -0.04879701046559693,             0.0006060804719081317,            0.00038789909285889736,                     0.05311296710723027,                   0.0007734879976523314,                1.6009817105357487,        0.04910167816786687,       0.050415807840900384, 5415.669739325176,    1.3274439517808791, 5416.997183276957,1.0760052339880809e-10
