galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                -0.4794345478970363,               -0.14940593072642522,                0.1261995484231546,               0.01845165477973346,         0.015256552270693087,                  1.7173420645161046,              0.7373807470485034,                    -0.029797331013554702,                     0.004607129760514299,                 1.954984158033333,      1.5025748502797462,                    -0.22599808129809612,                     0.08813430720422767,       0.042901268510419505,       -0.13253079430363737,                  0.03224055183469508,                 -0.02621850130932217,                        0.16814508416430543,                      0.0021312601725846543,            0.16817571593599304,                    0.9992997850109396,                0.5052863064800814,20700.841553020866, 74.15288939914474, 20774.99444242001,2.0435924619241069e-10
                0.10701227999893088,               -0.04459372451154358,             -0.011773476820544698,              0.060633728842242024,         0.015456720299240105,                  1.9887872348299551,              0.8085649838374954,                     -0.08193551650280792,                     -0.12699257079835924,                1.9944194849572676,      1.5094093392977594,                     -0.2405223853218315,                     0.21959805968216586,         0.1287105429304208,       -0.14293155727443452,                  0.02329225414009952,                 0.034498936461537635,                        0.17806234403316284,                       -0.03976774744888571,            0.16598105492833837,                    0.9994987846701858,                  0.50520770569892,20700.546561298597, 72.49217216035612,20773.038733458954,1.5215317345886004e-10
              -0.036975766422293846,               -0.27409407492943755,             -0.009221791268811539,               0.06715311313704608,         0.014621772454457454,                  1.7725019153615356,              0.7963133311608942,                     -0.04955071250820182,                    -0.015691131275586377,                1.9810184942461206,      1.5192664173296713,                     0.20806967188905814,                     -0.1665940386489869,       -0.11484464738597577,        0.13093730884431673,                -0.017071630740217857,                -0.010209977368393347,                         -0.146384064092781,                         0.0934497242835646,            0.16783001267983755,                    0.9987416307573527,                0.5027606507766267,20701.146684861207, 76.51608621911997,20777.662771080326,2.7727541665603016e-10
               -0.19084886393339584,                -0.0843155229064171,              -0.07514786119888558,               0.18214486738942887,         0.020611301985854313,                  1.6398877860134407,               0.637162747380444,                      0.04354282304475155,                      -0.0917112788385413,                1.9902823557430986,       1.509102712163906,                    -0.22998919869203438,                     0.05104082580017848,       0.027167228531419108,        -0.1591400093295031,                 -0.07226284153324454,                  0.08947948338455568,                        0.11985933396421702,                        0.05574057311096845,            0.16592284992582595,                    0.9908054191801725,                0.5028071033507615,20700.942522595044,56.589415482137746, 20757.53193807718, 2.260709820908807e-10
                -0.3114799498774927,               -0.08440137289138865,              -0.12326921987775857,               -0.0407806536379041,          0.02072817767999671,                  1.1816709467423412,              0.5544638437855091,                      0.09674871324773626,                       0.0728313128305924,                1.9541415624918217,      1.5032930634581734,                    -0.01392065351247335,                     0.26717110814815603,        0.15498773651491415,     -0.0002920576821056528,                 -0.15906987840789263,                 -0.03813661106998968,                       0.024527458606734383,                       -0.21551976259647945,            0.17421973332925159,                    0.9955695621074998,                0.5076614323977515,20701.019023308898,55.858768903286624,20756.877792212184, 2.440442945507939e-10
               -0.13707997435144453,                0.12431960762580514,              -0.01690767863201712,               0.04055875341005208,         0.019635063278340414,                  1.3305325738877727,              0.5854739448767725,                     -0.00324813716496702,                      0.07555745776146071,                1.9971928696390018,      1.5075629327861446,                     0.26759876357939233,                    -0.04497745427953007,      -0.017832974294220188,         0.1970034204686785,                -0.057054918276713634,                  0.08167833773123132,                       -0.12507431406250097,                        0.09525695378385268,            0.17194011478009175,                    0.9846012788046548,                0.5055310207765018,20700.620235045182, 59.05690335621543,  20759.6771384014,1.6378612815695054e-10
               -0.23107191908521652,              -0.011207913568124792,              0.019186816820984463,               0.04631185809929917,          0.02050423324123901,                   1.215800870564478,              0.6814060179275576,                      0.14640237590484395,                      0.01579680654935749,                1.9741025984367022,      1.5039164742593905,                     0.08578223871468195,                      0.2500774765577851,        0.16445896530915757,        0.07151234418355834,                 -0.03397502076799206,                  0.02920534669953329,                        -0.1038986154973088,                       -0.08738022710560563,            0.17321149328554114,                    0.9994408804201793,                0.5017804831939159, 20700.49530626664, 56.54838723301856,20757.043693499658, 1.445510455542835e-10
                -0.1843234921236033,              -0.008142842237767994,               0.06529337730894745,              0.007818608834857336,         0.019515569203242496,                  1.3628468699426164,              0.5901465637786533,                      0.04816133186396939,                     -0.03034097753543584,                1.9947039685771177,      1.5001037246681728,                    -0.23538160272205882,                      0.2253265847477624,        0.13966791973750392,       -0.15082223307650477,                 0.002352359227099439,               -0.0045476555119865905,                        0.15137457033115603,                       -0.12028341651439955,            0.17179401165712904,                    0.9582166202952501,                 0.505167204499257,20700.977776011605,59.243843003213456,20760.221619014817, 2.341829029480148e-10
               -0.12610095930522008,               -0.07167050897038614,               0.03175085274281861,               0.09282459158772052,         0.017805057971700042,                  1.3126058771032347,              0.5600973173845676,                     0.027261762500308373,                     -0.07837978883301018,                1.9487247684866569,      1.5080887252184483,                   -0.016046566871459833,                     0.22707739343544867,        0.12900134913865619,       0.010910570424561356,                 0.022314018314292482,                  0.05661456521560708,                       -0.04525932545018184,                        -0.1077613191911562,            0.17198434344127095,                    0.9753017458483461,                 0.501251991138186,  20701.2801649515,  63.3074289710602, 20764.58759392256,3.1686993388013764e-10
               -0.26160925009920183,               -0.24966792334449298,            -0.0040208045882741145,               0.03535220622444444,          0.01585917259503123,                   1.731768567788782,              0.8972042740798731,                     -0.11109773210874922,                     -0.09070092767642537,                1.9419705405649723,      1.5029579734261236,                     -0.2354605884246198,                     0.10942140089472759,        0.06469807789437929,        -0.1592210530465566,                -0.051464432950524296,                 -0.04557179076426728,                         0.1170071185221573,                      -0.011277347291969492,            0.16651715547570145,                    0.9890901720863534,                0.5004250536655077,20700.561273435007, 71.40189316435475,20771.963166599362, 1.544082192982997e-10
