galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,         log_prior,     log_posterior,                weight
               0.09891310163799974,              0.024318370855603545,                1.0134930499283614,                     0.17512964752615431,                    -0.23416213269818537,       -0.05079873386406397,         0.0701657432911964,29899.822384386793, 2.270242141061236,29902.092626527854,3.9040044554806804e-10
               0.10346593636600349,                0.0270354918323732,                1.0170278129101193,                     0.18205694975530637,                    -0.23551268481881354,       -0.04994540366534628,        0.07189960792971706,29900.868241974986, 2.290769686474938, 29903.15901166146,1.1110164366467746e-09
               0.09428371325613677,               0.02678285748872475,                1.0103042364124701,                      0.1778555370151187,                    -0.22210251691895352,      -0.045605845364915854,        0.07288116002431821,29899.936142559636, 2.090947349557826,29902.027089909196, 4.374363321276258e-10
               0.10480394394154591,              0.026544524610358652,                1.0206402008296358,                     0.18085200717278477,                    -0.24158494295462837,       -0.05092339293339365,        0.07233418315735962,29900.189642869824, 2.375721887664145,29902.565364757487, 5.636488655648834e-10
                0.0964390005262952,              0.028892753900173068,                1.0167461930439887,                     0.17609847657839492,                    -0.23767923494657073,       -0.05088364272180207,        0.07209093423918433, 29899.62186487807, 2.288476883328515,  29901.9103417614,3.1946684185693855e-10
               0.09537216961037122,              0.024676875000995527,                1.0121063972664412,                     0.17756369225600716,                    -0.23195736385967256,         -0.050494753431365,        0.07028745726390606,29898.871809156848, 2.197263201852427,  29901.0690723587,1.5089704240109295e-10
               0.09970781277394886,              0.022107984822397318,                1.0176195089770348,                     0.17992349188893583,                    -0.22967415168243357,       -0.04794313480187623,        0.07175225905262339,29899.609782886266,2.1942577513392942,29901.804040637606, 3.156302694797874e-10
               0.09705347246120505,               0.03245598453759247,                1.0141259114501286,                     0.16674077166676843,                    -0.23369686696450606,      -0.046896451270108164,        0.06920327804171034, 29899.10444461893,2.3295895116760783,29901.434034130605,1.9042020357400182e-10
               0.10050495524696082,              0.035835754123265784,                1.0149089397147202,                      0.1724461033374953,                    -0.22600926690654677,       -0.04164386361394967,        0.06893251757676239,29901.062942543253, 2.256015011387147, 29903.31895755464,1.3498262402985972e-09
               0.09989375394007871,               0.01962762161686529,                1.0133493501972848,                      0.1737795883061122,                     -0.2278086329731478,       -0.05100882288176142,        0.06939860549056975, 29901.77024917148, 2.213791175593284,29903.984040347073,2.7381499770675033e-09
               0.09694842851566794,                0.0256434358938823,                1.0135436766285093,                     0.17385580091574418,                    -0.23615125394298334,       -0.05197392244769383,        0.07030363933642175,29901.856232289847,2.2839053052829974,29904.140137595128, 2.984002797588804e-09
               0.09243221775681512,               0.02581503293208495,                1.0122316391881183,                     0.17712941248820532,                     -0.2180305924838042,        -0.0389677914228046,        0.07217434060877725,29900.043749516437,2.0362122243483953,29902.079961740787, 4.871334574324916e-10
               0.09572275558793365,              0.027133963206576336,                  1.01275413931676,                     0.18168511745301194,                     -0.2310443872121861,       -0.04966558169784702,        0.07324247615650809,29899.002830421057,2.1700396336584107,29901.172870054717,1.7202142449319311e-10
               0.09806111275290696,              0.033165532421691686,                1.0184624446639794,                     0.16735840419803394,                    -0.24237469471166245,      -0.050178612869695105,        0.06587160756237187,29902.464416596496,2.4290807481261125,29904.893497344623, 5.481889969907243e-09
               0.09520006483544585,               0.03243100739152104,                1.0189267598536662,                      0.1802819270874113,                    -0.23283456210389042,       -0.04563072170230653,        0.07348289694663573,29898.503700013665, 2.208573010738869,29900.712273024405,1.0442703759056815e-10
               0.09443268675662254,              0.029633768787425376,                1.0117077138783226,                     0.17705943687500075,                    -0.22064305662651085,      -0.042038115774413076,        0.07139186181409429,29902.731940210764, 2.091432946508417,29904.823373157273, 7.163319857695657e-09
               0.09497225055905677,              0.019949029790205765,                 1.009916527225654,                     0.17464916753602602,                    -0.21648168640780913,       -0.04390629798993878,        0.06895870393914494,29898.865740905196, 2.048622423784888,29900.914363328982,1.4998413385499434e-10
               0.09721563761089166,              0.021841099249593366,                1.0171711040327276,                     0.18246627963533957,                     -0.2323319178969039,       -0.04859574538745076,          0.071966243549899,29901.979176399684,2.1796027732548406, 29904.15877917294,3.3743736762906534e-09
               0.09099667241879127,              0.020302480511579797,                1.0054197608291835,                     0.17172377902409058,                    -0.20546676401563993,       -0.03790620135916695,        0.06934680387815473, 29902.99850922745,1.9294726606768737, 29904.92798188813, 9.351554231693582e-09
