galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.mass.einstein_radius,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,    log_likelihood,        log_prior,     log_posterior,                weight
                        0.21483222932568838,                         0.5123985570634805,                0.8143436754622155,            0.23086144567832612,                 -0.23701704144385788,                  0.19906044031135006,                   0.08022250782406172,                       -0.02375409873385839,                         0.1158453102911905,           0.011032210202815265,                      0.013450945088174893,                      -0.16004290621388043,                 -0.0630548129957755,                -0.05724101786176259,                  0.8276013779948277,                    0.6278239653906834,                0.5005892306064483, 21725.82440553365,89.23757925733038, 21815.06198479098,2.0229513027841272e-10
                         0.2343472768570024,                         0.5112283000003065,                0.8294147173742143,             0.2349355178880652,                  -0.2411241712265892,                  0.19479923994314152,                   0.08168100014800059,                       -0.02520310115400914,                        0.09517215635413025,           0.010798571340132153,                      0.021657364719269146,                      -0.15069871025634682,                -0.07589513205557948,                -0.06018146883219683,                  0.8201834556831196,                     0.647149954172738,                0.5086488224508425,21725.364248435508,91.12493429221573,21816.489182727724,1.2768554657247663e-10
                         0.2251696927768349,                         0.4989951596685445,                0.8455748198230564,            0.22136626664784967,                 -0.24506685894282487,                  0.18558674605256287,                   0.08783874469637336,                       0.039868002383079436,                        0.05453897401794891,           0.010699047487879743,                      0.012962313879631959,                      -0.16966289777492574,                -0.06825173712711549,                -0.07669039449860954,                  0.8309564471678571,                    0.6430579608404788,                0.5005389910758464,21726.498143791912,92.29376876914196,21818.791912561053,3.9681331482844117e-10
                        0.21239670512601233,                         0.5235391794598019,                0.8310312196124179,             0.2144057599334238,                 -0.24519175287560857,                  0.18336480817309875,                   0.08412859932516283,                      -0.025598499682036587,                        0.07234500044145419,           0.011046857383107742,                      0.024694628178061073,                      -0.16510565963588505,                 -0.0755289671402897,                -0.07710606454249695,                  0.8285898233229397,                    0.6359375152924582,                0.5012308444418507, 21726.58576551837,89.37180224329506,21815.957567761667,  4.33151545692596e-10
                        0.25274594825709595,                        0.46904993566205183,                  0.81703093171236,             0.2139438686947124,                  -0.2414907423706587,                  0.18899060174117588,                   0.08654766114179711,                        0.04351472111047297,                        0.09225826217537243,           0.011356569725925858,                      0.015385873215578905,                      -0.16303299658689607,                -0.07028084859864281,               -0.062207583314347926,                  0.8276410753717109,                    0.6320535416804978,                0.5000615244290136,21726.662873970155, 87.1405578381726,21813.803431808326, 4.678726336727588e-10
                        0.18175286502737065,                         0.5097970512316604,                0.8220462425511725,            0.22815841553734684,                 -0.24985037735026527,                   0.1831675023075724,                    0.0842294368872375,                      0.0016591304654383194,                        0.13951911002831513,            0.01163721485388067,                    -0.0010013629122258192,                       -0.1656989071620733,                -0.06621403657760244,                -0.07872193211980523,                  0.8343753769522503,                    0.6172595332122979,                0.5007321106674416,21726.527645508788,84.70363074931876,21811.231276258106, 4.086943831389178e-10
                        0.23841575072053706,                         0.4900024841172031,                0.8246298676986846,            0.21996631372615896,                  -0.2351526983289836,                   0.1953845989496512,                   0.08601729731249337,                       -0.02887274722409836,                        0.10141869581601934,           0.011448122765212412,                       0.02280866735034035,                       -0.1587211063024703,               -0.047544225777673234,                -0.06729953944264858,                  0.8206369122506043,                    0.6189447064359062,                0.5007541600431153, 21725.99945775917,86.21266082334124,21812.212118582513, 2.409958943906646e-10
                        0.20921890804589652,                         0.5113412921001518,                0.8020002054270076,            0.21437965792320643,                 -0.24860432857912657,                  0.18844337274420198,                    0.0853057346572243,                       0.007132521078754058,                        0.11512250126029076,           0.011169027059471879,                      0.007028698327677091,                      -0.16255509010023425,                -0.08404832905013636,                -0.07008696041217306,                  0.8298259670854775,                    0.6366745111562329,                 0.507361576522146,21725.837972908244,88.54208119449599, 21814.38005410274,2.0505844717941935e-10
                         0.2546020233425468,                         0.4950766281577921,                0.8480079925710314,            0.23938434068726192,                 -0.24098870490703256,                   0.1878797339465027,                   0.08429673886418085,                      -0.034375184708781426,                        0.11804537826096534,           0.010457373415594733,                      0.016842894095514104,                      -0.16835829352533552,                -0.05678882144824679,                -0.06939832518750104,                  0.8279808115496008,                    0.6521582397083387,                0.5000658791136385,21725.406843126962,94.10482337927576,21819.511666506238, 1.332417657198618e-10
                        0.19290088916411566,                         0.5194210298807249,                0.8627770867102977,             0.2308029152270489,                  -0.2427851516022118,                  0.18795787203490577,                   0.08230581829516855,                       0.010738876559803214,                        0.12678020555158373,           0.010915587450023478,                      0.026086647091963927,                      -0.15860646108751605,                -0.08211001790243386,                -0.06302457325352737,                  0.8242565184407862,                     0.646257347893044,                0.5042724077077421,21726.682851454192,  90.274216155769, 21816.95706760996, 4.773135405396157e-10
