galaxies.lens.disk.centre.centre_0,galaxies.lens.disk.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.disk.ell_comps.ell_comps_0,galaxies.lens.disk.ell_comps.ell_comps_1,galaxies.lens.disk.intensity,galaxies.lens.disk.effective_radius,galaxies.lens.disk.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
-4.580034806418232e-05,3.042839067994306e-05,0.0999251711227135,-0.0023368586703138,1.6118241956561037,0.4276258731010897,3.928545986182791,0.1786469954692666,0.197944777724598,0.8074322644499815,1.0025433366139744,1.0143818755432692,-0.0004289405110663,-0.0010270366727016,0.0798968184273431,-0.0002490879487302,1.300455064408346,0.0201840559279234,0.0300758623877689,0.0799819176351994,0.1191108541064995,-0.0996987611119782,0.2484667748656407,3.0138765705539474,0.0796248151866326,1.2849500028478809,28864.93032967567,3.7737204444030934,28868.70405012007,0.0001
-0.0001736998891309,-7.996172330442165e-05,0.1002115299688783,0.0002547749594165,1.5305779546207856,0.4441021502880191,3.9845115201403103,0.1795818898569408,0.1993929482177543,0.8029793738304603,1.0004805005277089,0.9973931576248762,0.0004496126697434,0.0004685666624857,0.0779389478420278,0.0010464164609706,1.300114150089698,0.0203653597234376,0.0287720331863395,0.0802668741385657,0.1196147862670109,-0.0953567955082575,0.2522090007284206,2.9778238395862595,0.0789973131365288,1.262846709813474,28868.67216440075,3.805613869937941,28872.477778270688,0.0001
-9.315046665598631e-05,9.952975313950004e-05,0.0975246073507012,-0.0004340834172757,1.5436559969528865,0.4387570403199327,3.9888723324694975,0.1797275001340566,0.197902590728923,0.808406913129413,0.9991707118146176,1.0099773040827074,-0.0007337108506157,-0.0017830162087325,0.0810517410823446,0.0003766649717107,1.3004805545468066,0.0206078800463781,0.0302435658311464,0.0806329444321773,0.1194550724700388,-0.0944862822091771,0.2486065508240027,2.9805319010158753,0.0799968915056256,1.249466093398261,28861.029943124024,3.8106772173899057,28864.840620341412,0.0001
-0.0002126204268563,8.021450512345295e-05,0.0991927639588733,-0.0004946242325244,1.6151234034543878,0.427281495413604,3.925391723550778,0.1795721472480345,0.1970607930737921,0.806739906356933,1.0035238553410917,1.0107201994975556,0.0002190232722617,-0.0002408921761263,0.0804824281100248,0.0015726529998692,1.299798069559717,0.0212188802845833,0.0304051973042584,0.0803959835398285,0.1194029233095732,-0.0951986138606602,0.2495345045661692,2.9956219880642534,0.080273848894954,1.3035226986708988,28863.98869585465,3.781699088669916,28867.77039494332,0.0001
1.0149966833967969e-05,0.000141917609583,0.0999973276976313,0.0006895453093056,1.5810764576440075,0.4338613509058722,3.952429453973962,0.1789174327312325,0.1975876426665087,0.8065096472471891,1.0019560462069108,1.0014261659960435,-0.0006752220131076,-0.0009534288718433,0.0792979980508374,-0.0002957838751317,1.3001478754808504,0.0199573524086593,0.0294805841920646,0.0802088911344493,0.1192958804290059,-0.0993373742245447,0.2496965255180985,2.996935093671901,0.0798523117405272,1.2827708980992802,28870.151290883507,3.785025634412498,28873.93631651792,0.0001
-0.0002401599467933,-8.272727174368281e-05,0.0995683341569673,-0.0005205772127728,1.5621024020637349,0.436730478865064,3.977719037459592,0.1790527939797363,0.1976471071053285,0.8067263772164586,1.0007987246494512,1.0035989086407118,-0.0015431781643416,-0.0016590135119885,0.0796154864284888,-0.0007509296372001,1.2999211934000494,0.020009543260667,0.0295405946551401,0.0798647311547502,0.1199907327334208,-0.0974808562141953,0.2438079115758929,2.9827181299901584,0.0803867502639223,1.251190209061381,28870.574803170373,3.813023876687117,28874.38782704706,0.0001
2.565366889402682e-05,7.762660255716369e-05,0.0988743804341122,0.0009267828700426,1.5538051266054995,0.4379561982385013,3.98826538964535,0.1797390736317913,0.1980931212599445,0.8077868038871064,0.9997427592400824,1.0017411574366115,3.128865807785223e-05,0.0005602152835543,0.0790314525922513,0.0011547307335619,1.3000459828842643,0.0206496114258586,0.0294007280314699,0.0798882476359675,0.1195650264770257,-0.1001024450749824,0.2513309406967098,2.9952052568467935,0.0794541066511952,1.296645739954155,28873.54007990977,3.788868759252505,28877.328948669023,0.0001
-0.0001286961059205,-0.0001386798593253,0.099622443134195,0.0020837366090206,1.5368764505236394,0.4428973038015684,3.992639291535077,0.1801912171548133,0.1984548119678665,0.8019439739787492,1.0001670801325926,0.9973980453847316,-0.00053055530735,0.0002080301735389,0.0781537395072003,0.0026323407057505,1.3003463458680686,0.0216097615042932,0.0285529843254178,0.0800517917422354,0.1192949114861575,-0.0954966899744541,0.2470705796541796,3.0082454966490264,0.079758837554842,1.331081844306771,28866.862540022423,3.817882704052193,28870.68042272648,0.0001
8.131469405039112e-05,-0.0002062370050617,0.0983597337117737,-0.0004166186157945,1.5680612069676405,0.4364349648510166,3.9658024645761767,0.1801021380410155,0.197971028719379,0.8049326009310426,1.0011602168171785,1.005068307595646,-0.0002839744356951,-0.000619464073879,0.0787206464147645,0.001377946556294,1.2998102044092883,0.0210319471222147,0.0289140076083757,0.0803097288619534,0.1193508774575683,-0.0985393246338927,0.2440034495283905,3.0043484720074023,0.0798102664948497,1.290457260538469,28867.200141458517,3.808138365968608,28871.008279824488,0.0001
-0.0001081652725244,-0.0001176844264302,0.0990255860136689,0.0012681564823128,1.5703803672608865,0.4360210960833228,3.9667472076627983,0.1799863805198036,0.1980632857676523,0.8054759569469168,1.0015326603677308,1.0023916183398416,-0.0015586116861582,0.0011429848459697,0.0774176308087872,-0.0002618522911133,1.3001677572715198,0.0197847358732844,0.028261450124288,0.0788977736393592,0.1209115039222926,-0.0963453671811819,0.2457104204389483,2.9938912322553497,0.0795326083189919,1.296343827539047,28868.693884844102,3.8022691239401376,28872.496153968044,0.0001
-0.0002206132140535,2.9540700534926405e-05,0.0992332756361102,0.0006540615585866,1.557863803339626,0.4358403090929202,3.9885552178116432,0.1796663506058963,0.1975289854912718,0.80873383348561,1.0003917587646087,1.0099294676333757,-0.000781076862155,0.0001639499981514,0.0807951803959436,0.0012969274185112,1.2999640088980482,0.0212616981682015,0.0304896891971341,0.0796784184940974,0.1195421955845969,-0.1016859931263235,0.2483171179201641,2.995895334463958,0.0797484548812423,1.2812192189223797,28864.379155307743,3.7960261234203094,28868.17518143117,0.0001
-1.1727332636162036e-05,-5.8505471655247515e-05,0.101558515816829,0.0005732026749211,1.5491511783453673,0.4423129627874815,3.9622667517438472,0.1792308809257947,0.1987208257737986,0.7987238376296765,1.001797866084284,0.9949077977466664,-0.00098817061369,0.0002642125746086,0.0799072677323811,-0.0023270585525823,1.2997153198946925,0.0187232489886294,0.0301165788354254,0.0791159865867089,0.1206611167043475,-0.0984717809677292,0.2470274238748578,3.0076891596939284,0.080171537457344,1.3051868273268337,28863.92827394885,3.812179929221604,28867.740453878072,0.0001
-0.0002097688697557,-4.558865599993945e-05,0.0988644832760025,-0.0011844389873644,1.6045918237741297,0.4295384491640343,3.9293118871078336,0.1796981221529773,0.1980472196276873,0.8073975862325372,1.0026252787323708,1.0071558361583333,-0.0001366919456008,-0.0007027667810541,0.0786080348303661,0.0004424487459271,1.300000476776105,0.0205724774472539,0.0291144881305053,0.080574813468431,0.119012749922936,-0.0937327575107138,0.2444420318995862,2.997538481568619,0.0795771849296133,1.2834702599461283,28868.381613455014,3.7941323483232767,28872.17574580334,0.0001
-2.390822514717471e-05,-4.305226405777077e-05,0.0993058931901434,0.0003600048182706,1.549143162182792,0.4379820359003207,4.000169823088137,0.1797038463811814,0.1977172478531166,0.8100243679629189,0.998551882914532,1.0032323277088988,0.0007580680755219,0.0011245224894568,0.0787002083371857,0.0007105396907448,1.3002725600058187,0.0202902892027204,0.0289585271311088,0.0803928450581993,0.1195561107647708,-0.0920017379138594,0.2474228104097056,2.994053933663872,0.0786999641397756,1.2933815900218428,28865.54592051229,3.80619690577915,28869.352117418068,0.0001
-6.731882374827036e-06,0.0001644511804394,0.099272773017892,-0.0012826560216936,1.628154909803732,0.4244089033772851,3.927966278081617,0.1791105610833701,0.1964827019828689,0.8111193649803363,1.0018840271169485,1.0150469854416877,-0.0014701798738301,-0.0004913557159947,0.0791457981846883,-0.0013937834731388,1.3002812030126851,0.0194253476562435,0.0293183793065565,0.0793535407491963,0.1201104458613953,-0.0972516890934736,0.2473784238792134,3.0116130485559323,0.0802223196229429,1.2986118501357775,28869.702577318552,3.7685509850212657,28873.471128303572,0.0001
-0.0001660326712632,0.0001830443700635,0.0996764575508702,-0.0031140436893734,1.6019308147893354,0.427192759009156,3.966695372857141,0.1789626051102207,0.1977119375217571,0.8145470122505015,0.9997167848495152,1.0152026725248646,-0.0002416861505262,-0.0004400347860055,0.0804173493712941,-2.64375808736234e-05,1.3000015980647253,0.0201770191762675,0.0304449953505916,0.0802169815742637,0.1191834300998349,-0.1005815654953196,0.2481353427352442,3.01577984743419,0.0800102332016226,1.3177075046019977,28866.99396458701,3.767492473206164,28870.761457060216,0.0001
-6.385273546481233e-05,1.0223617001497837e-05,0.0994104864797587,-0.000961690336865,1.559019683497984,0.4379955411959898,3.962706328766932,0.1797934523044533,0.1991900041977297,0.8043512817943986,1.0009480041492769,1.0055013358589813,-0.0002524371785021,0.0007854431815266,0.0810121014889066,0.0012160744990397,1.2997403257072864,0.0207051194523087,0.0305545237298557,0.0797645441397708,0.1198214885790518,-0.1010715880426392,0.245661772498972,3.026287940919518,0.0791741823944887,1.3114092786560874,28870.135827897466,3.8020850731872913,28873.93791297065,0.0001
-0.0002066735924522,-3.358659544878329e-05,0.0984988876396665,-0.0005445111781261,1.5994714140789266,0.4304876851291269,3.9442520633551146,0.1798991717884505,0.1968908488515689,0.8070873846259776,1.0023571930118629,1.0050353997201236,0.0002496317463774,4.191478891983554e-05,0.0777959136297033,0.0010653506286067,1.3001225426902905,0.0207470037204777,0.0286082034287282,0.0804325794890806,0.1193367693681877,-0.0949531188130912,0.2475915518102041,3.0217424113447464,0.0794161701293497,1.3300387350555845,28869.69494731465,3.7864644319778367,28873.481411746627,0.0001
-0.000272043767775,-0.000136056468961,0.1011662316954306,0.0010501356371667,1.5456800337845955,0.4424781866337055,3.968983325762558,0.1790620106951448,0.1985629063745978,0.8030460826881479,1.0005925778645874,0.9938521220844152,-0.0003651180319337,0.0003520019429746,0.0806333650353996,4.591351112619222e-05,1.3001390873443364,0.0200900996748544,0.0304185717816608,0.0798198515663433,0.1196858669946625,-0.0994550082424912,0.2530870436553,3.023750165756981,0.0791013179387602,1.3058234465259533,28866.92562153232,3.7905632403648015,28870.71618477269,0.0001
-0.0001576811629906,8.72808417464879e-05,0.0996809408966564,-0.0006540908824065,1.6390950564473208,0.4228923918598638,3.91557055625646,0.1787385336082406,0.1963429664207097,0.8092439084769809,1.003486651278267,1.012435464505879,-0.0013665505868925,-0.0004938255303973,0.0802694574171246,7.476732745715506e-05,1.2998375475269226,0.0201988818821931,0.030193693306455,0.0791133013372724,0.1198768079028941,-0.1024101551381611,0.2447697095873987,2.9992591352733715,0.0800036187339064,1.2766030104887938,28870.862595420345,3.773302764575527,28874.635898184923,0.0001
2.4877895168879743e-05,-1.009954647796441e-05,0.0986509041568831,-0.0014967589945056,1.611251867411196,0.4284370532429415,3.9344709793551784,0.179225043249919,0.1977473838649865,0.8081108123665458,1.0024334486418864,1.007730931975006,0.0001077404287897,0.0014252366177617,0.078195916289925,0.0012067951185598,1.3000485223947484,0.020475487461358,0.0288700701911905,0.0798988437979239,0.1201064251737139,-0.0982852795808863,0.2525419922838861,2.9950963110962556,0.0794242068166795,1.3085632394883218,28871.13155071869,3.765715720557003,28874.89726643925,0.0001
