galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
9.965588785517746e-05,0.0003913585105436,0.1617470284784339,0.1281475711012408,1.33799784628455,0.8118904631965316,2.684384807932961,-0.0115198308112354,-0.0309837109424776,0.1500224288664954,0.0071774543327962,1.2851802784570736,0.0279797235829794,0.0765660451042781,0.0775876379426841,0.1178682906167673,-0.1269451885214858,0.2522443316822267,3.2446163297437587,0.1922363995088031,2.4477299965251182,-33122.30262370233,2.463562006950302,-33119.83906169538,0.0001
9.713555310658364e-05,1.01572818278979e-05,0.1619932946353508,0.1274971254867503,1.3398782768990012,0.8108618710462164,2.683635947792868,-0.0103284581617447,-0.0312861964623934,0.1501285286646316,0.0096474964819266,1.2854054573343416,0.0292270916769278,0.0763179564275185,0.0785265054493806,0.1167488972071189,-0.1242582972999756,0.2518009096557312,3.241716156246164,0.1946013743369711,2.486124360464453,-33128.710320056445,2.468512678083397,-33126.24180737836,0.0001
-0.0001780032701933,0.0003436074272482,0.1624482355486352,0.1279102599503339,1.339007993222325,0.8112467425753501,2.6868295236766095,-0.0106823709317974,-0.0326334771970602,0.1514963860067624,0.0086359769533788,1.2849726981484877,0.0290306315852975,0.0777248493873599,0.0784628320547958,0.116269144433332,-0.1295180045134723,0.2525304605044617,3.2511444091987967,0.1943084774833299,2.4632102194288574,-33127.72785094606,2.4693199353554367,-33125.2585310107,0.0001
-0.0002409735251553,4.478637473105163e-05,0.1616959854887506,0.1282759978898884,1.336200427333531,0.8123596201661947,2.6900296393706213,-0.0106324429630473,-0.0306342001957896,0.1493165673220809,0.0062977261213713,1.285302015458106,0.0273972099728712,0.0759699520586945,0.0784516756077371,0.1177188982181545,-0.1268336640956318,0.2511416632848194,3.240842120357188,0.1900277576613667,2.426269406172941,-33127.30369706037,2.4616451895827067,-33124.842051870786,0.0001
0.0001131739024094,0.0005154190524675,0.1623133536784793,0.1279321555135165,1.336657307462173,0.8122734792130143,2.685538346400145,-0.0118337503328042,-0.0308490973257899,0.1491819187518348,0.0070165493436966,1.2849281111285706,0.0276313941220848,0.0757909047073546,0.0773700841451294,0.1181032798360036,-0.1279415608839486,0.2507944916108799,3.253695217693784,0.1910324539585806,2.4418533518848653,-33130.94837554918,2.4599926673002193,-33128.48838288188,0.0001
4.5457705995115506e-05,-3.824920834978017e-05,0.1620400050146719,0.1278467478371203,1.3366310535875552,0.8119485958592603,2.68928870367936,-0.0103511598468094,-0.0310435289117261,0.1496800874936123,0.0091285828586025,1.2849221416048535,0.0292030962418733,0.0762884003096155,0.0788972047634115,0.1171952044280816,-0.1284721512740704,0.2486393330392909,3.2607724362084505,0.1938120428551213,2.473621269117962,-33130.92451093563,2.4714929919944884,-33128.45301794363,0.0001
0.0001925211554227,9.653164510942976e-05,0.1620942494128126,0.1279205299888016,1.3348499831176224,0.8125985372207375,2.6920139503984117,-0.010730136929705,-0.0327098873489793,0.1511820734055108,0.0076944851655024,1.2853206534228736,0.0285634848267957,0.0772188630999054,0.0786390980550318,0.1164290277401925,-0.1268712500007496,0.249232074774199,3.2375027417136626,0.1933379506051538,2.447194216267294,-33128.479884383574,2.4825353115628888,-33125.997349072015,0.0001
5.055345581963046e-05,0.0004170263875543,0.1622539514578735,0.1278172305037835,1.3416210830497872,0.810885654955654,2.682972343258805,-0.0110841197061383,-0.0322030658395533,0.1492933958718467,0.0091194623638799,1.2855406502526348,0.029524652616622,0.0758868504121464,0.0785916416591765,0.1166889912847926,-0.1268058089603792,0.2486708235512281,3.234640918557726,0.1918367587791747,2.421776580747206,-33129.17404769009,2.4751886075265213,-33126.698859082564,0.0001
-2.826793317216047e-05,0.0001517653725236,0.162119401360054,0.1278189928903002,1.335847663587062,0.8121191107446386,2.691324072761878,-0.0104182646417406,-0.0325714634896804,0.1534070104035315,0.0073980456992553,1.2850271141499132,0.0283755147764113,0.0787394934594352,0.0787728487269971,0.1172158300835524,-0.1293900326650994,0.2506990144082954,3.2477098247722673,0.1917295949045494,2.4235562510019517,-33126.595915217724,2.481381842784496,-33124.11453337494,0.0001
0.0001814023611139,0.000276157337565,0.1625897901401709,0.1278325123348076,1.3394638134815882,0.8108622580511057,2.6865251072877827,-0.0109140191444396,-0.030799450014203,0.1509946474778079,0.0080111228621442,1.2853640619370827,0.0285265645206352,0.0770938594623816,0.0777921993323583,0.1177256177678787,-0.1258805814550551,0.2529916816468115,3.2315700392605446,0.1954771482395056,2.4700322265950385,-33127.09074619903,2.4649578072014258,-33124.62578839183,0.0001
