galaxies.bgg.mass.einstein_radius,galaxies.bgg.mass.slope,galaxies.bgg.mass.ell_comps.ell_comps_0,galaxies.bgg.mass.ell_comps.ell_comps_1,extra_galaxies.0.mass.einstein_radius,extra_galaxies.1.mass.einstein_radius,extra_galaxies.2.mass.einstein_radius,    log_likelihood,           log_prior,     log_posterior,                weight
               1.1883164492873786,      1.990094276014488,                   0.011901547004869097,                    0.21646436514646683,                   0.4660912064871282,                   0.7037486388639952,                  0.28307823909090357, 7517.070177240319, 0.02903871492888521, 7517.099215955248, 7.616088525850888e-09
               1.1929935524547528,     1.9944180651382069,                    0.01237537327144419,                    0.21845827901287318,                  0.46559160263970273,                   0.7048744861631894,                   0.2833391012884431, 7516.394630287257,0.027010530904203557, 7516.421640818162,3.8756599889329846e-09
               1.1890585606212996,      1.988608050084718,                   0.011574319525612173,                    0.21694191385329717,                  0.46557851744947587,                    0.703110664791304,                   0.2825300717841763, 7513.962402303914,0.029970138262649708, 7513.992372442177, 3.404414860433807e-10
               1.1951000434834893,     2.0001205206109276,                    0.01377183411696329,                     0.2213170827913338,                    0.466226879234034,                     0.70905647852694,                   0.2842805684627528, 7514.627576065432,  0.0200158709726458, 7514.647591936404, 6.621002802357756e-10
               1.1793976174175278,     1.9854639240004528,                   0.011324471834494582,                    0.21771308816205737,                   0.4675473883090364,                   0.7062177095257309,                   0.2840323070995411, 7514.432582256719,0.025150478380059908, 7514.457732735099, 5.448024307044984e-10
               1.1851618161222521,     1.9827982698311741,                   0.010807001710510368,                    0.21449065843630954,                  0.46534914251931675,                   0.7000569790911259,                  0.28196076800420583, 7513.734748599505,  0.0397563074331912, 7513.774504906938,2.7112760013106546e-10
                1.189372855685322,     1.9888998316128803,                   0.011293673605219918,                    0.21659721937223617,                   0.4658389729132108,                   0.7026550519330605,                  0.28255566546169036,  7514.18876923783,0.031174262480993593,  7514.21994350031, 4.269257871685675e-10
                1.180666273526458,       1.97750821845287,                   0.009190735106326182,                    0.21197736295440517,                   0.4656179474504616,                   0.6969980101385878,                  0.28175553849913804, 7513.570431582579,  0.0533127664384314, 7513.623744349017,   2.3004444797802e-10
                1.190776636431394,     1.9898457499349618,                   0.012298502329291047,                    0.21621088212896863,                  0.46478275255090357,                   0.7029177516258083,                   0.2822067456641476, 7515.863599113851,  0.0325316808459923, 7515.896130794697,2.2788815961657966e-09
               1.1816358265335363,     1.9898377211842542,                   0.014009539652154875,                    0.22083808220006595,                  0.46703122700839866,                   0.7111224483425838,                  0.28421524621183103,  7515.53288459211,0.014594942179141325,  7515.54747953429,1.6371718522620395e-09
                1.179489862027562,     1.9868485120993424,                   0.012310697470945655,                     0.2177690078049466,                  0.46779930647536755,                   0.7080492068473563,                  0.28365692749610183, 7515.424446841287,0.022117444775664224, 7515.446564286063,   1.4689274697177e-09
               1.1729292734987176,     1.9815674761411255,                    0.01111018351433202,                    0.21677349428446965,                  0.46873036004336427,                   0.7068843052647907,                   0.2843443049269143, 7516.388242328794, 0.03190740887901686,7516.4201497376735, 3.850981340915275e-09
               1.1868749832174985,     1.9864907505004379,                   0.010916600810352131,                    0.21481235432932844,                   0.4657090151291604,                   0.7012053162682388,                  0.28243535675187964, 7515.583235927763, 0.03637933710115796,7515.6196152648645,1.7217162421337905e-09
               1.1837840660424137,      1.990806801076611,                   0.012973454048405686,                    0.21967931369639992,                   0.4672648949754398,                   0.7089200079164444,                  0.28414020594933737, 7515.945418535586,0.017084741284048834,  7515.96250327687, 2.473178625841781e-09
                1.186327207446558,      1.982548038943408,                   0.010184980264537286,                       0.21438085372063,                   0.4648378746155309,                   0.6991422363747647,                  0.28160672054439223, 7516.144283515103, 0.04233992089753981,    7516.186623436,3.0173205301198756e-09
               1.1870428362547378,      1.988728146318128,                   0.010979047119528644,                    0.21799123207346194,                  0.46631395962943567,                    0.704354728379385,                   0.2830383381988612, 7516.386111764768, 0.02568868474813414, 7516.411800449517,3.8427853127882986e-09
               1.1796688474693513,      1.987051184666114,                   0.011424926532208205,                    0.21822979267038642,                   0.4683982735332197,                   0.7070877869856742,                   0.2844453362678769, 7514.121720215779, 0.02264049853411029, 7514.144360714313,3.9923937547424887e-10
               1.1799751778128196,     1.9843873908473668,                   0.010024890105290021,                    0.21666805450663346,                   0.4678509627690918,                   0.7039521914399431,                  0.28364164214317944,7515.2008060735025,0.029702218632512153, 7515.230508292135,1.1745578210663784e-09
                 1.18200861496482,     1.9848508044784026,                   0.010106385966286217,                    0.21612736612651826,                   0.4676598448265512,                   0.7032457992175785,                  0.28312014484752807, 7513.547667226208, 0.03053881179122198,    7513.578206038,2.2486679079332777e-10
                1.190887862089635,     1.9918088837889107,                   0.012036556998261075,                     0.2166692300243597,                   0.4657532782335368,                   0.7034054032279755,                  0.28295098566230087,7515.6605839510885, 0.03037162538923401, 7515.690955576478,1.8601732561566232e-09
               1.1832176857858436,     1.9889137510911616,                    0.01342098192529963,                    0.21950236301373016,                  0.46657570478334676,                   0.7085831798636373,                   0.2838870733092526, 7514.141333515399,0.018321207223193303, 7514.159654722623, 4.071470714775598e-10
                1.194817937170479,     1.9889040028743747,                   0.011343668613626744,                    0.21410770402611645,                  0.46390168437508233,                   0.6982279585265923,                   0.2814594325037684,7513.9948699706365, 0.04868440823047914, 7514.043554378867,3.5167622268633814e-10
                1.191984637066195,     1.9930876997157732,                    0.01208796606534871,                    0.21755709001126738,                   0.4656635686138264,                   0.7040974656600572,                   0.2831059138410409,7513.6101316694185, 0.02866224482325399, 7513.638793914241,2.3936094173609855e-10
                1.179640599128683,     1.9885865335020034,                   0.013074147049038538,                    0.21877979956866878,                  0.46807612062205733,                   0.7099087954956999,                   0.2840346555861836, 7515.239999979633,0.018486831868484113, 7515.258486811501,1.2215073884932459e-09
               1.1859495335242034,      1.991066075409042,                   0.011065399527039518,                    0.21950956254010798,                  0.46799015334996363,                   0.7068988047724916,                  0.28370134983999074, 7513.488496363403, 0.01899457000949728, 7513.507490933413,2.1194722884742012e-10
               1.1811832461204514,       1.98939380806435,                   0.012961819648443264,                     0.2194201896232961,                  0.46735981784153974,                   0.7096528701064119,                  0.28412908965474526,  7517.75470056443,0.017517908490815776, 7517.772218472921,1.5101381734038676e-08
                1.185367036094516,     1.9843399371627493,                    0.01037074437652726,                    0.21548773202204033,                   0.4660860300069906,                   0.7014068145888387,                  0.28209898501119013, 7514.277499628974, 0.03483456454713194, 7514.312334193521, 4.665385197666658e-10
               1.1816223465116023,     1.9909500356921976,                   0.013315457698504715,                    0.22068634841864468,                   0.4678857907890688,                   0.7107736131394818,                   0.2847986475923223, 7512.795310671063,0.014696389887018515,  7512.81000706095,  1.05969533269746e-10
               1.1740685849967099,     1.9805582017541354,                   0.011243126086780474,                    0.21714973266648785,                   0.4674207019665402,                   0.7062420928906622,                  0.28373940003330356, 7515.024875641029, 0.03141657224906534,7515.0562922132785,  9.85073837982401e-10
               1.1856408543866654,      1.991621187336558,                    0.01069135721297576,                    0.21855863625348268,                   0.4685356949533367,                   0.7060361620029205,                   0.2842246786816946, 7516.165989421272,0.021320540739013398, 7516.187309962011,3.0835301771044985e-09
               1.1789350113605628,       1.98585237730026,                   0.011624504336576896,                     0.2168468005697534,                   0.4679485038382031,                   0.7062368580004892,                   0.2841391730518754, 7513.494036186596,  0.0263972898502141, 7513.520433476446,2.1312463732759696e-10
               1.1835669986133606,      1.991289186586742,                   0.011498361229119347,                    0.21922445124038084,                   0.4684535324918726,                   0.7076899761559527,                  0.28466329060020207, 7516.349671831253,0.018711965823934796, 7516.368383797077, 3.705275118595995e-09
               1.1895012314647402,     1.9908572500848758,                   0.011095542331498764,                    0.21745061313582148,                   0.4664716563384427,                   0.7036956283676092,                  0.28303283992092176, 7514.951838125904, 0.02779723111916009, 7514.979635357023, 9.156911045143492e-10
