galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
              0.003928076773359739,               0.00441201585932054,                1.6046352518315015,                    -0.06570116725389305,                   -0.011103668190641708,        0.04454217595724367,       -0.05590593600078898,                                          0.11066660238636113,                                        0.0001632965613244068,                                     0.16416763505558374,5514.0032722444475,  6132.95840944739,11646.961681691839, 1.048304556345474e-09
             0.0002259960010930716,             0.0034237684876326883,                 1.599578698317992,                   -0.045200655341803904,                   0.0074548386325050675,        0.05158069590799768,       -0.04389451712292576,                                         0.003080911053148754,                                        1.352970633834029e-05,                                      0.7439315245198478,  5513.68559205934, 74236.05949919562, 79749.74509125495, 7.629932959074975e-10
              0.006458443955707393,            -4.407463795968264e-05,                 1.600572391043312,                    -0.03683267727116961,                   -0.007527917533727809,       0.044052833033761715,      -0.040236894644868695,                                       4.1496808313474094e-05,                                        0.0016017609450336306,                                     0.34732551418013735, 5515.140163749613,24722.690079175773,30237.830242925385,3.2676323022166763e-09
             0.0002068261496606102,             0.0015210822736711064,                1.6029967050776992,                    -0.04089769328514354,                    -0.02205785582759703,        0.03877231995570508,       -0.04355480422917817,                                       3.0778757404809304e-05,                                       2.1279710588454562e-06,                                      0.6222872454629427, 5515.152185165413, 502421.3636110988, 507936.5157962642, 3.307150927803332e-09
            -0.0014310531997683428,            -0.0013945221384538018,                 1.598954604034915,                   -0.034124081510083344,                    -0.03654061740190267,        0.03540559123302176,      -0.041020535790786426,                                        0.0018056506318021852,                                       2.1468128928518108e-05,                                     0.44146200883971476, 5514.548400759992, 47134.99657953864,52649.544980298626,1.8081471852448647e-09
              0.006328491615716918,             -0.003813489148992391,                1.5961209145680328,                     -0.0442922718354745,                    0.002992865006268299,        0.05395049344802946,       -0.04449350300900049,                                        0.0022160287993759306,                                        2.022658871000577e-06,                                      0.4002334255372332,  5512.91923381675, 494850.0442232649,500362.96345708164,3.5456475753458676e-10
              0.007880595764299695,             0.0033863787788958686,                1.5998410617872971,                   -0.046571795180842465,                   -0.002603667067535295,        0.04823399420083707,       -0.04498940137742955,                                       6.0112626355466296e-05,                                         0.007049893511613306,                                      0.8323519431143129, 5515.808009523371,  16777.3152767557, 22293.12328627907,6.3719874965944354e-09
              0.002660905207739943,             0.0001881467134827691,                  1.59972297926353,                    -0.03361555195357198,                     -0.0320460777175887,         0.0373345257637591,      -0.041650030129405935,                                         0.009731193069465491,                                             0.52538831650912,                                      0.7715750180624639,  5517.54510350978,105.07442737414175, 5622.619530883922,3.6198056017417005e-08
              0.005722666800699975,              0.006009850005905801,                1.5983501335335224,                   -0.041563883411706685,                    0.009068685300977628,        0.05514998533472671,       -0.04379241958575131,                                        0.0006423321066507125,                                        0.0004932960104916009,                                        0.87976388169903, 5516.619261527393, 3584.089635128462, 9100.708896655855,1.4341586072415271e-08
             0.0009405132382190571,             -0.004618372936010793,                1.5989278374804294,                    -0.05032505226876332,                   -0.008699050454084123,        0.04684811456216495,      -0.049880892157448925,                                        0.0002015803991564503,                                           0.6553431549976975,                                      0.7965551423360974, 5516.881573504252, 4962.348902625121,10479.230476129373,1.8643087066210344e-08
             0.0065875202932787445,              0.006755886431055829,                1.5990880382857675,                    -0.04659011327604281,                  -0.0041216390334494575,        0.04987348132292074,       -0.04695141887654763,                                         0.003834710347899963,                                       0.00014838236368908077,                                      0.5636985296324266,5516.5572236083335, 7000.142526775543,12516.699750383876,1.3478900201994656e-08
             0.0007075065498156376,             -0.005054587536899742,                1.6000993629215374,                    -0.04988751909946429,                    0.018646436889046814,        0.05774320243160142,        -0.0458790266346572,                                         6.92899048021755e-05,                                        0.0002684369889709299,                                      0.9772367681653527, 5512.849849385544, 18157.50135850172,23670.351207887263, 3.307975546725099e-10
               0.00228015480603703,             -0.004894060674943929,                 1.600747620360376,                   -0.048143664096864415,                   -0.005090921668774248,       0.050536570595559764,       -0.04845282134927888,                                          0.08693494128820997,                                           0.1249243390854272,                                       0.807282022507929, 5513.988980810058,19.520547614100334, 5533.509528424158,1.0334293279155213e-09
              0.007415278588960067,            -0.0036056984098721623,                 1.598199564208864,                    -0.04024147618207889,                   -0.008258060731882195,        0.04950121401400459,       -0.04477514740707042,                                       0.00010308039766909429,                                       0.00022636346840511706,                                      0.4617730723343222, 5517.347339641645,14118.904382768225, 19636.25172240987, 2.970280685002098e-08
              0.007634187251185693,             0.0046108063438930575,                1.5961395278810786,                    -0.04685270507992922,                    0.008709092700205855,        0.05535510099331491,       -0.04640024922871228,                                       2.8804986685356585e-05,                                           0.0396919147742366,                                     0.08976477019672957, 5512.870613534025, 34741.45503512188,40254.325648655904, 3.377380920231564e-10
