galaxies.lens.mass.einstein_radius,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,     log_likelihood,         log_prior,      log_posterior,                weight
                1.6133234765382984,                       -0.12322290093574718,                         0.1988223061596745,             1.6977849436756858,                4.337973616430624e-08,                6.944955326104729e-09,                    0.1247010547680047, -6980.681533577894, 5.338345346020278, -6975.343188231874, 8.948763877297885e-09
                1.6133234013925746,                       -0.12899396070726826,                         0.1835961699880975,              1.704785728310178,              -3.1132223993202146e-08,               -7.121103616503088e-09,                   0.12321221232905624, -6982.706422768937, 5.374453299506282, -6977.331969469431,1.1813126287127712e-09
                1.6133234752877446,                       -0.09735967164057753,                        0.18810053324156023,             1.7017538368324525,                4.142280043972768e-08,                8.415637645087237e-09,                   0.12431775337091348, -6984.600384060846,  5.39547087545689, -6979.204913185389, 1.777574898008441e-10
                1.6133234760591695,                       -0.11432756011784886,                        0.18565769407868135,             1.7025054643983129,                4.288749215486387e-08,                7.629173529033473e-09,                    0.1183556693064598, -6982.832288236568, 5.431213504816473, -6977.401074731752,1.0416028720420781e-09
                1.6133234815617807,                       -0.11073512160932068,                         0.1972503604426126,             1.7320806954126085,               4.8436401514639904e-08,               7.4092828886151985e-09,                   0.12139174498140237, -6981.859925182893, 5.376880273685501, -6976.483044909207,2.7541911429748435e-09
                1.6133234563153762,                       -0.12079657160085656,                        0.18451828087083944,              1.702940955223255,               2.3069684967902404e-08,                2.399985495060708e-09,                   0.11857722304334725, -6984.157607582092, 5.423319255669265, -6978.734288326423, 2.767727253389758e-10
                1.6133234017190696,                       -0.12870878985730963,                        0.18525993827696793,             1.7124373551568317,              -3.0342554441231684e-08,               -4.737809929100667e-09,                   0.12363768327001771, -6985.122582237698,  5.36484448790692, -6979.757737749791,1.0544843099292908e-10
                 1.613323409620409,                       -0.12527952246366375,                        0.15871045837747963,             1.6997048742927254,              -2.3981165733766296e-08,               -3.404688572739012e-09,                   0.12058868526684761, -6983.172379208625, 5.451761882193109, -6977.720617326432, 7.413145704450843e-10
                1.6133233920404864,                       -0.11934143142811467,                        0.19917479953458725,             1.7009867662463072,               -4.070870904260282e-08,               -6.082738278345712e-09,                   0.12492102711658541, -6981.828876667969, 5.339501805553267, -6976.489374862415,2.8410460687015836e-09
                 1.613323405558607,                       -0.11651022498083058,                        0.16882884990464522,             1.7248322607765696,              -2.8335601531814802e-08,               -4.206760578773228e-09,                   0.11945301256203837, -6982.124258593718, 5.445653204865986, -6976.678605388852,2.1144408259642935e-09
                  1.61332339160092,                       -0.10171309980269978,                        0.18965857112077336,              1.752180574096284,               -4.156220646811537e-08,               -6.137366788394605e-09,                   0.11557525368568754, -6982.399058274526, 5.440224801760266, -6976.958833472766,1.6063920665430513e-09
                 1.613323371658668,                       -0.10886895614447188,                        0.18255320747728354,             1.7391774771955546,               -5.983370886253336e-08,              -1.1369658554916118e-08,                   0.12072364958657034, -6985.111557656142, 5.413436145494367, -6979.698121510648,1.0661738760942735e-10
                 1.613323373401018,                       -0.10470978991167995,                        0.17691443270739893,               1.71666212305116,               -5.893799190359594e-08,               -9.836271415430975e-09,                   0.11902825140551834, -6985.002254243369, 5.450652497682189, -6979.551601745687,1.1893177650011744e-10
                1.6133234137970387,                       -0.13169634860517462,                        0.17948469688583102,              1.702625085319632,              -1.9082207106113636e-08,              -2.7646015129945134e-09,                   0.12148518801935121, -6975.695577985507, 5.395016248055708, -6970.300561737451,3.3340741457555556e-07
                 1.613323486122933,                       -0.11817194958738474,                        0.20325191563733572,             1.7407622396710323,               5.2306707756799575e-08,               1.0205095074544701e-08,                   0.11915009639974047, -6975.919450000205, 5.369366160839023, -6970.550083839366,2.6653170233880807e-07
                1.6133234015801718,                       -0.12406325963322053,                        0.19102476441843055,              1.728130655078594,               -3.157657116337198e-08,              -4.0675515664001516e-09,                   0.12100402250961254, -6978.848110942457, 5.377528098768157, -6973.470582843689,1.4251073716434686e-08
                1.6133234036930475,                       -0.10825021324163116,                         0.1854655057943468,             1.7041003708604394,              -2.8784458816488723e-08,               -5.808522850203612e-09,                   0.11792286410429703,-6977.0178203947435, 5.441712783379337, -6971.576107611364, 8.886539419711332e-08
                 1.613323407292013,                       -0.11919152614633724,                         0.1843706665152367,             1.7088666485154915,               -2.631896381388721e-08,               -4.786477131313305e-09,                   0.12346997503864567, -6978.650144038733, 5.382578439048551,-6973.2675655996845,1.7370948008720655e-08
                1.6133234101500802,                        -0.1227892375873349,                         0.1754362166494259,             1.7228435971843272,              -2.3330860937642584e-08,               -4.358091103273676e-09,                   0.11725220622322002, -6978.196805667532, 5.441494113961387, -6972.755311553571,2.7334168891303398e-08
                 1.613323469225818,                       -0.10733168863518874,                         0.1784590333927025,             1.7236810971604049,                3.469336243289156e-08,                7.815377060793605e-09,                   0.11989742755140419, -6979.761474765775, 5.435378830612953, -6974.326095935163,  5.71713856345377e-09
