galaxies.bgg.mass.einstein_radius,galaxies.bgg.mass.ell_comps.ell_comps_0,galaxies.bgg.mass.ell_comps.ell_comps_1,galaxies.bgg.shear.gamma_1,galaxies.bgg.shear.gamma_2,extra_galaxies.0.mass.einstein_radius,extra_galaxies.1.mass.einstein_radius,extra_galaxies.2.mass.einstein_radius,galaxies.source.bulge.profile_list.29.centre.centre_0,galaxies.source.bulge.profile_list.29.centre.centre_1,galaxies.source.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.29.ell_comps.ell_comps_1,    log_likelihood,         log_prior,     log_posterior,                weight
               1.1841203091797918,                   0.012833476440453248,                     0.2326866180328135,       0.05052229272193981,      -0.03545556917852638,                   0.4740014099313725,                   0.7211272746598208,                   0.2785228557183988,                                  0.14083423446368204,                                  0.03572265300276533,                                        0.00422731463324326,                                        0.21154975788523694,7821.8838125045295,0.6540865618257996, 7822.537899066355,2.5933791008789354e-09
               1.1841808842731176,                    0.01319987717681371,                    0.23036825421874907,       0.05023238533858576,      -0.03522434011246617,                   0.4742584163174562,                   0.7193780535881001,                  0.27889537511548124,                                  0.14104776508432235,                                 0.035915436992341516,                                       0.006218405232175779,                                        0.21222782607041235, 7819.150170339701,0.6465663439761525,7819.7967366836765, 1.685234335563077e-10
               1.1846842541271316,                   0.013875925703937902,                    0.23253257520841683,      0.050611109015839706,      -0.03525233898602104,                   0.4734386510579611,                   0.7205316697346871,                  0.27915982942012374,                                  0.14102942989753373,                                  0.03525463840586974,                                       0.004827394693000906,                                        0.20951617458516594, 7822.690365156108,0.6586002764871681, 7823.348965432595, 5.809615264283621e-09
               1.1849073072197351,                   0.011811293094513023,                      0.231857927103596,      0.050358103242219066,     -0.035503815224261825,                  0.47439924873854666,                   0.7200556979876062,                  0.27773369212858534,                                  0.14076542276635973,                                  0.03639999994618501,                                       0.004177230052278778,                                         0.2121517522123937, 7822.499607366604,0.6504341639696539, 7823.150041530574, 4.800675127544593e-09
                1.184378309399851,                    0.01340775522202491,                     0.2313396549394632,      0.050548540332067515,      -0.03523699073536207,                  0.47392894096405097,                   0.7188144964145009,                  0.28022907416066756,                                   0.1415832956015234,                                 0.035019282497833294,                                       0.002447256487944939,                                         0.2115650202757897,  7819.82143544469, 0.650952753223501,7820.4723881979135, 3.297516899946848e-10
               1.1847636545290534,                   0.013387863564441466,                    0.23368061866293519,        0.0506104572964125,     -0.035030815790135506,                   0.4751227086136925,                    0.721120177764492,                   0.2765350659403406,                                  0.14093966701243413,                                  0.03704321977447505,                                      0.0019020566197909606,                                        0.21381396562528662, 7821.846582478021,0.6516459880397326, 7822.498228466061,  2.49860273845876e-09
                1.183665941273392,                    0.01143036441012525,                     0.2318977684748718,       0.05043554265608563,      -0.03563974316563312,                  0.47490102555851044,                   0.7197693859112214,                  0.27921411341053337,                                  0.14121616032126644,                                  0.03569874992339188,                                       0.002643855232151761,                                        0.21314981043892067, 7820.991826576799,0.6482938412792084, 7821.640120418078,  1.06287316023533e-09
                1.185235740032185,                   0.012975140623586408,                    0.23115326182861648,        0.0502891216606105,      -0.03530137455378296,                  0.47395271804768546,                   0.7191776685293093,                   0.2783798987104602,                                  0.14095357533102804,                                  0.03616528680356553,                                      0.0014253428945622557,                                        0.21089793591474984, 7821.226489766705,0.6518642611723029, 7821.878354027877,1.3439848365325037e-09
                1.183211661604385,                   0.011665546464748279,                    0.23127155887154444,      0.050217851201378616,      -0.03560161256969441,                  0.47491255780011776,                   0.7207195593411343,                  0.27843342138051086,                                  0.14077107454509857,                                   0.0358623192967273,                                       0.005649321216545238,                                        0.21036137367855298, 7822.758211255525,0.6529768920042623, 7823.411188147529,6.2174536911135675e-09
               1.1835455026351416,                   0.012496845539482423,                    0.23297515093617124,      0.050673986983553077,      -0.03547760969301389,                   0.4746552813937521,                   0.7206969739122029,                   0.2792492897496614,                                  0.14130543342504365,                                 0.035355544855627925,                                       0.006890666406765492,                                        0.21439366425202475, 7819.845261277318,0.6480398401684803, 7820.493301117486,3.3770264146578556e-10
               1.1827013057313402,                   0.013990094590041842,                    0.23213886286711358,       0.05076170755911297,     -0.035393400034900324,                   0.4735272739639881,                   0.7203448182902552,                  0.28195032334579667,                                  0.14167568298070968,                                 0.033580123039341055,                                       0.003008701056801019,                                        0.20952252567104174,7822.6414970170445,0.6577596276295948, 7823.299256644674, 5.532535502676494e-09
               1.1838144877316665,                   0.013350818562265217,                     0.2327299694864951,       0.05071764727560213,      -0.03529549448200109,                     0.47444976004128,                   0.7197953139040494,                  0.27992145608766184,                                  0.14158380629920986,                                  0.03515860983800865,                                       0.005190211454499112,                                         0.2115663623276095, 7824.210807378207,0.6544229903844047, 7824.865230368592, 2.657461857097007e-08
               1.1832972758930111,                    0.01069458040505199,                     0.2319348404655456,       0.05013341087498441,      -0.03589286139343112,                  0.47507960910449787,                   0.7214517385840993,                  0.27734820534940674,                                  0.14036285202882376,                                 0.036795444342488944,                                       0.004103280728228141,                                        0.21211339440050975, 7821.754973428593,  0.65046954266506, 7822.405442971258,2.2798795704286323e-09
                1.185123618422883,                   0.013854687659386418,                    0.23246535694469397,       0.05053789827755917,      -0.03499761547958613,                   0.4743271823477443,                   0.7203148813987271,                    0.277534908331046,                                  0.14103763794522756,                                  0.03643008532599968,                                      0.0036008329835528585,                                        0.21377644274218274, 7822.033469307804,0.6485824797478884, 7822.682051787552,3.0120427431647406e-09
                 1.18312546164521,                   0.010548962164044674,                     0.2320983586170432,       0.05044810264441807,      -0.03583788333126586,                   0.4754756362558973,                   0.7198261470193035,                  0.27931047413830395,                                  0.14126750452290615,                                  0.03564454811907683,                                      0.0023952782399222433,                                        0.21136010545523146, 7823.717180586791,0.6529458400943513, 7824.370126426886,1.6221374396580882e-08
               1.1828685501737506,                   0.011590400657967919,                    0.23036033736392164,       0.05021114742106492,      -0.03572968570762286,                  0.47444163155187596,                   0.7199168708655656,                   0.2799649386203513,                                  0.14107663574044013,                                   0.0351356110455731,                                      0.0035567105136805606,                                        0.20904094835169143, 7820.898420182384,  0.65386183269696, 7821.552282015081, 9.680896090812958e-10
               1.1851845982623923,                   0.012356337835031834,                    0.23083886724629624,       0.05001367976913901,     -0.035393558356834276,                   0.4742288691723495,                   0.7202033213479188,                  0.27669720989199875,                                  0.14034106648774924,                                  0.03696501459311941,                                      0.0027761874089407192,                                        0.21283281547329083, 7821.578270219288, 0.646225820196406, 7822.224496039485, 1.910603980596485e-09
               1.1849919810095686,                   0.008995757122687574,                    0.23133442540664328,       0.04988622771261603,      -0.03611570526743657,                   0.4751159740230238,                   0.7204666657618529,                  0.27586710007365006,                                  0.13989205224053847,                                  0.03771874198366595,                                      0.0041611202331332375,                                        0.21067419259209774,  7822.51236826602,0.6520284766053169, 7823.164396742625, 4.862328600216196e-09
               1.1845538587359419,                   0.011449879579807332,                     0.2308744840922704,       0.05019124404350689,     -0.035636939405828516,                  0.47446794812964266,                   0.7191659814409708,                   0.2785425579212319,                                  0.14094400712726346,                                  0.03612456985827965,                                       0.006093359946866829,                                         0.2086446167019835,  7821.40140696786,0.6559909173470284, 7822.057397885207, 1.600884294845494e-09
               1.1839127083994707,                   0.014619057734202136,                    0.23207121768894484,      0.050737687071643056,      -0.03487319380900561,                   0.4744242888744561,                   0.7196230355897923,                  0.27978617361913305,                                   0.1417782256283148,                                  0.03513446013051077,                                      0.0037491774814900716,                                        0.21191966255265085, 7823.720951054071,0.6522335265245509, 7824.373184580595,1.6282652007991017e-08
               1.1843096822271417,                   0.013930522270816913,                    0.23098610897707716,       0.05033211021065975,      -0.03486410981134497,                   0.4749488835086146,                   0.7193937832664372,                   0.2780245653196759,                                  0.14126173926345836,                                    0.036471681194445,                                      0.0020276435740229784,                                        0.21122592768413415, 7820.810815838464,0.6509488745559442,  7821.46176471302, 8.868894229419478e-10
               1.1844778689131705,                   0.012162491142834278,                    0.23158298981577566,        0.0502909695849616,     -0.035277852940052756,                  0.47530907171061615,                   0.7195620388392157,                  0.27747913615010267,                                   0.1410275087288323,                                  0.03685763971308076,                                      0.0047732562927505036,                                         0.2138055637434319, 7821.734800033351,0.6459789384534832, 7822.380778971805, 2.234347471422625e-09
               1.1836663097216622,                   0.012135130225413982,                    0.23193598626060577,       0.05041319223118368,      -0.03572174035003789,                   0.4738478361271747,                   0.7206813878098712,                   0.2795023533992242,                                   0.1408943886249652,                                 0.035104470217660964,                                       0.008688835804249334,                                        0.21171753700114482, 7823.358801819086,0.6513001865380359, 7824.010102005624,1.1335631695808763e-08
               1.1846693438767848,                    0.01488792250022162,                    0.23320557234405914,       0.05081607291499479,      -0.03465101882088423,                  0.47504677252354777,                   0.7196744417697477,                  0.27825158068770406,                                   0.1417965479765871,                                  0.03615221094666371,                                       0.001147717844904176,                                         0.2112141381024455,  7821.46808171006,0.6570470240439518, 7822.125128734104, 1.711261645831824e-09
               1.1851053103112905,                   0.009230419279368816,                    0.23037015825396892,       0.04974077519160536,      -0.03600703133087396,                  0.47511773305817023,                   0.7199330187599247,                  0.27565509030334295,                                  0.13991060322167687,                                  0.03788201185771392,                                      0.0038031401287254483,                                        0.21223605859916064, 7823.481423054451,0.6459494533598541, 7824.127372507811,1.2814434712388816e-08
