galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.bulge.centre.centre_0,galaxies.lens_0.bulge.centre.centre_1,galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.mass.slope,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.bulge.centre.centre_0,galaxies.lens_1.bulge.centre.centre_1,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0783450873108183,0.0088284517277475,0.0804767677724367,0.0104353145125146,0.0718936801311092,-0.1232137042271251,0.0094876215040091,1.710859441203466,4.795116077158757,0.0651619126309547,-0.1246080726784497,1.6994750899293751,2.1442969262282108,0.0138035627350238,0.0015684676879636,-0.0276115785928914,0.020539362101887,-0.0188090110316392,-0.0507676529603718,0.1136642916955997,0.1897654054081663,0.0166691210147396,0.2212514449950307,2.639870115906839,-0.0198973534689784,0.2732261512031562,0.1006358375806951,-0.2177134820521934,0.3057091305633465,0.3573562020282596,0.4074566597622907,0.277155202610134,0.1514535366159,1.7376544643926572,31151.43711055578,170.96762514865077,31322.404735704433,0.0001
0.0756886474455338,0.009980028703069,0.0788356777509155,0.0105518008717907,0.0651931455740842,-0.1305522911293976,0.0090281997751417,1.7813117081090188,4.871565097725982,0.0658970593241147,-0.1232523252346421,1.710471063373725,2.120822995482314,0.0107187039350475,0.0078345027285268,-0.1050813512690034,-0.0255139553091151,-0.0184866133579083,-0.048198066442727,0.1112089359587335,0.1925256455733789,0.0201368231920996,0.1927111872175009,2.4497756321147466,0.1147494622652229,0.2570656405003756,0.0918771027699196,-0.2187148212757952,0.2964268788013551,0.3439523764523252,0.4041146458488381,0.2682170766701411,0.1403782753579444,1.5505744888390978,31157.126219152666,166.70970582058632,31323.835924973253,0.0001
0.0790735799743024,0.0124161931301864,0.0793381447766188,0.0101920291829983,0.0676523080121106,-0.1182313882797567,0.0088423731052775,1.8043487564529244,4.855123388664322,0.0683886356717179,-0.1371073840125199,1.69445939190841,2.158820421260893,0.0121308633850663,0.0047512322363704,-0.0097531834041471,-0.0168975900728356,-0.0227681207112723,-0.0510553624841563,0.1123787664150444,0.1834684452477849,0.0194323046805201,0.2099216063169075,2.5070924856417296,0.0694306214852339,0.1925872677185146,0.1217734575390381,-0.2222667265270336,0.3066068858665632,0.3487301968972012,0.4194889291637853,0.2646447153236337,0.141564466696667,1.423325019860747,31153.45316909696,170.39381546639032,31323.84698456335,0.0001
0.077222800238011,0.0084953179560146,0.0796223674206978,0.0088794094151139,0.067736214408251,-0.1192912421787063,0.0084526415375471,1.849119877352242,4.889234924666147,0.0634167528650136,-0.1298195597192714,1.7029471298199348,2.139864500494212,0.0094511484841491,0.0034864993957867,-0.0391241701812633,-0.0377135714051658,-0.0187077430687564,-0.0499952095890966,0.1118407780532469,0.2194297245217244,0.0203271598446905,0.1961512216161245,2.432424897681744,0.0538527469975433,0.1559221142201716,0.1018909187178782,-0.2208759339507832,0.3002966136867348,0.3524952188779093,0.428082930153415,0.2888071882979283,0.1445988429594568,1.7534796213526218,31154.948038721228,173.13952666665506,31328.087565387883,0.0001
0.0780959031944317,0.0084164184532573,0.0805135387611186,0.010519403886759,0.0720352103210936,-0.127481706445704,0.0085780283162906,1.8481928482046817,4.858811936495678,0.0581979424706699,-0.133116070578211,1.7001050900713683,2.1464089061755782,0.0092532228584858,-0.0027433902696644,-0.0264687011281109,-0.0510987549555321,-0.0194485577619051,-0.0514695207085016,0.106818833749687,0.1973770283455512,0.0215487698601251,0.1916278037446544,2.3409973160402022,-0.0005638885422064,0.1188839686266118,0.1018695179498113,-0.2225598367183271,0.298879934072613,0.3492969265481878,0.4073690283991635,0.2645088673322772,0.1455263150343524,1.4817005063362376,31151.653490311062,169.1644015281062,31320.81789183917,0.0001
0.0738240293521735,0.0082081478821357,0.0801589128274909,0.0096636450775842,0.074329165827131,-0.129719957235679,0.0091011685212084,1.7685108200153687,4.853123071161997,0.063507323179502,-0.1260493163861767,1.711327869613002,2.1233190340230546,0.0086313578084636,0.0048088389699221,-0.045853695446658,-0.0492182106482536,-0.0188312406426104,-0.0486373850885285,0.1149126906444867,0.2039661379424231,0.0222784249142741,0.1842350733319138,2.3170026292638637,0.1262472877490589,0.1710583501134661,0.087005931139454,-0.2179444987886268,0.296185528638698,0.3549882072050969,0.4130330226847832,0.2729492963018103,0.1513076753994633,1.7051398874717667,31148.55908195713,160.66656508360072,31309.22564704073,0.0001
0.0752710850310478,0.0087470588439715,0.0805552482922731,0.0074450195662823,0.0712561962559417,-0.1297076171838581,0.0097674155841918,1.709408286479967,4.7065170982700435,0.061457227763336,-0.1258665892555996,1.7033123731005202,2.132491700296512,0.0114816581546749,0.0025253544928548,-0.0691786934843671,-0.0675303164677464,-0.0204186355506396,-0.0494839057731081,0.113161451928121,0.206095825057923,0.0208199319353894,0.1914648352822357,2.4472666542087316,0.0260729024827349,0.184699109458063,0.0986131015351784,-0.2214876375175768,0.2949969397183158,0.3419968160442098,0.4265169527228279,0.2888700172611206,0.1430432492831695,1.7439216583350103,31150.083285434328,156.3906291798585,31306.473914614187,0.0001
0.0775898762449577,0.0062743023754942,0.080657902510408,0.00900496314681,0.0700788296053361,-0.1266316551383219,0.0084234886659754,1.8560167784525603,4.876576681199089,0.0607465498101144,-0.1329792516646727,1.695532499099152,2.150292031783766,0.0071487079556826,-0.0014612407090911,-0.0554292216517443,0.0188312383174862,-0.0192952040713245,-0.0528735205243345,0.1200435045161059,0.2109759003878264,0.0200710937963739,0.1960897818636605,2.511487654961226,0.0521203488878943,0.1694182840744995,0.1043915629791025,-0.2197097226045723,0.3076712697865517,0.3454561105533104,0.3917360099399796,0.2683523565804564,0.146774201739118,1.552369845185231,31145.833540252876,174.61581450551284,31320.449354758388,0.0001
0.0780549277010615,0.0123314381701358,0.0798263502759757,0.007553793764954,0.0726830857485172,-0.1191822441790592,0.0089941124806112,1.7914947089958153,4.792010666566148,0.0733820969003177,-0.1295959759584021,1.7084178080811792,2.132987016591161,0.0107141714506355,0.0127730625419977,-0.0145405031130459,-0.0756511395269097,-0.0206828750865321,-0.0483554357044739,0.1083198131828721,0.1895716896838062,0.0219287183589578,0.1876051302175189,2.3744707584721754,0.1482529690690258,0.176683398391743,0.1062140493747425,-0.2206441305522838,0.3005006816274284,0.33999485990738,0.4172732050937876,0.275561709261387,0.1406554870103459,1.5817047423632953,31154.908284031408,162.7929322051327,31317.70121623654,0.0001
0.0793502778978166,0.0128734165194261,0.0786995694711977,0.0086250684521182,0.0610726803561153,-0.1192126816631781,0.0085869459885956,1.8330587853450016,4.885817860263133,0.0710011646142054,-0.1231172898160942,1.7013342497108137,2.139190018698534,0.0168533562363192,0.0095518416874823,0.0072873891307242,-0.0192998055499186,-0.0189539287454591,-0.0473228952570772,0.1255985112305294,0.1806558744208619,0.0210001795964882,0.191561641111063,2.4710146407726956,0.183374125222796,0.3454346936656368,0.1086957613652496,-0.2148121155900032,0.3077228238096731,0.3617949019848452,0.3971150985434689,0.2741558192013564,0.1447690683013534,1.5948057331089005,31153.72768853197,169.2923252281799,31323.02001376015,0.0001
