galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.mass.einstein_radius,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0527609956597332,-0.1271146221916385,0.004265816198176,0.0607505364751603,-0.0907188820598627,0.0807520145734304,0.0063687439637984,1.7988640985620397,2.8501731515048805,5.582866622116947,0.0143448344338139,0.0127201157762347,0.0274684733444829,-0.4793377422281606,1.0541053026363485,0.2362682659012752,0.4999672139752623,-0.2865463817571649,0.10535553222951,0.0714342056257057,0.1979179320561615,0.0028506019909071,-0.0779957516187987,0.5629075173997344,-0.0029356270651871,-0.043540811144442,1.201540879544385,0.5824830949072135,4.568394554349385,27940.974619831806,573.3392545585255,28514.313874390333,0.0001
0.0482734793454364,-0.1238131730538447,0.0041932768250862,0.0558729748108235,-0.0850659415392673,0.0796795997073571,0.0075197464824155,1.7968064950560223,2.8419703691340636,5.663610518417345,0.0217271372416225,0.0074289068007722,0.0767506831086917,-0.4757841576885756,1.0985958016985262,0.242247979820643,0.4992256559961785,-0.2843805512854214,0.1075843562566637,0.0714805542116681,0.178471399299431,0.0024025797521824,-0.1046617526396851,0.5756326360627239,-0.0042957821617087,-0.0423863912814681,1.2174282408216923,0.6456942876456309,4.764586479987911,27941.113318636944,641.8430579511811,28582.956376588125,0.0001
0.0499635452757946,-0.1291541708782663,0.0039079452733879,0.0531930149001058,-0.0898499902405574,0.0825723509936309,0.0069686852895031,1.7992659625496532,2.992192351022151,5.731974965845191,0.0184606970380193,0.0043061646180488,0.0566607964327479,-0.4696694230513912,1.0312140756349226,0.2372627859186586,0.4997066619841999,-0.289232491102433,0.107093677095451,0.0655315422108655,0.1581435230449634,0.0025451271506321,-0.109427466333686,0.5708668579928794,-0.0026204576392523,-0.0436285785722452,1.2182851253732634,0.6209544104998486,4.762042499350484,27949.586872685373,634.5858060497724,28584.172678735147,0.0001
0.0502220833604547,-0.1315841179261943,0.003989144971483,0.0614991736445626,-0.0895448611553942,0.0807977476627889,0.0081441229523239,1.7996300344162672,2.944936607531911,5.747294108089035,0.0196289840356472,0.0122325364978542,0.0608257377389172,-0.4715328441622132,1.182813828732566,0.2547916371491717,0.4998397335272043,-0.2821063960037204,0.1026210511818777,0.0710998872615097,0.1680835996700815,0.002729651895828,-0.0838218069782189,0.5754705443164468,-0.0047396087708459,-0.0431982008051248,1.2050497499049744,0.6034909460227967,4.648151651056546,27946.131406459048,603.1274897776332,28549.258896236683,0.0001
0.046117653009231,-0.1289614573612666,0.0040979570168399,0.0552151991701207,-0.0791960706142993,0.0803217607872552,0.0072535208063925,1.7980856546778752,2.911807478555165,5.666286887340201,0.027366818386757,0.0074320627835876,0.0240661761426083,-0.429259998073403,0.990212339573596,0.2222798977404768,0.4997528439009606,-0.2897778916898648,0.1006194098800185,0.0589874290557463,0.1667126660859912,0.0024699742177664,-0.0612836619459127,0.5730783105336992,-0.002670489140732,-0.0408152266822201,1.1751333839357256,0.6289553608238855,4.741744290429134,27944.127666498374,636.2667618385798,28580.394428336956,0.0001
0.0584302429638391,-0.1321842745600643,0.0043575787702061,0.0623708043228915,-0.0813183990408171,0.0808928622913418,0.0077184747357581,1.8013302597516092,2.7671262583778145,5.657517559275226,0.0267226964309036,0.0161913426655869,0.0324149588228831,-0.4599635241465796,1.234566649350497,0.2471149651144885,0.4996262483068805,-0.2887660568155674,0.0987521041078412,0.0663871793230018,0.1777741107384642,0.0019824365999639,-0.0362424963815582,0.5746019645825986,-0.0030766759934175,-0.0408469688713435,1.1748265232477508,0.7388734366816041,4.9210167466145,27938.65019279717,721.4362665224808,28660.08645931965,0.0001
0.0475794273885411,-0.1313411054454333,0.0041942592619226,0.0556879143296485,-0.0911583056725109,0.0813725625953489,0.0066544445823671,1.8008978338088475,2.844990789149,5.638753101024809,0.0155110829204191,0.0060845337214906,0.0666461447545949,-0.4702741230237462,1.11804063272109,0.243072877140322,0.4996450223150502,-0.2991661255322399,0.1100070945349151,0.0634985392448009,0.1865055713997321,0.0020016630806266,-0.0959436686096739,0.552672076402389,-0.0026782900520463,-0.0435623697892227,1.1888567224515731,0.7264985678438167,5.0072539770075295,27940.47535306616,724.8762466287925,28665.35159969495,0.0001
0.0624664430628683,-0.1267413447277526,0.0045568988963101,0.0588119907311,-0.0872288367608583,0.0824737422163073,0.0069982185501578,1.7986060678042497,2.725503153080668,5.512042112684008,0.0204192212023139,0.0102657538342812,0.0603230390032013,-0.4729548651350496,1.3581024308612393,0.25399151895493,0.4990003257180857,-0.303654704329487,0.1126746337435879,0.0493777477028018,0.1878525431829788,0.001934632517343,-0.0723987922982363,0.5530964469912888,-0.0026474155283317,-0.0431972159265386,1.183411256468782,0.7534105167190912,5.067665412144969,27928.584797525567,724.2690803385769,28652.853877864145,0.0001
0.0575251134613035,-0.1259195215992987,0.0045759006263954,0.0553614168056983,-0.0831679435252713,0.082225713978705,0.0065377635610402,1.8015401726698903,2.685101823755332,5.553846460396584,0.0236025259161507,0.0068533553120123,0.0554142104233432,-0.455617639173917,1.229924255817635,0.2468902160556176,0.4990182931608766,-0.2922938249420257,0.1025782787328572,0.0471632872987281,0.1735176650120495,0.0022672316485158,-0.0753448307767171,0.5645426975729629,-0.0014619899084067,-0.0422005740111291,1.1740119111793224,0.6801228114064981,4.797172733737857,27937.49763626088,648.4488029025969,28585.946439163476,0.0001
0.0535920224248387,-0.1309055739844902,0.0041300748865261,0.0585134018963675,-0.0915503057560205,0.0821144187630191,0.0065433902404095,1.8003774393649925,2.9026595084347457,5.636840045865695,0.0159697843145171,0.0091259263069664,0.0008464267392485,-0.465692945167102,1.033672004244968,0.227090976891166,0.4996234463403481,-0.2950146067089225,0.1019452055315787,0.0512112328101728,0.1881596742375179,0.0026511513089527,-0.0563235604427748,0.5560968439476038,-0.0033435853791604,-0.044238281456869,1.169697539234494,0.6107445557320673,4.624471939679914,27944.82086903081,607.0520388641849,28551.872907894995,0.0001
0.0487572909985416,-0.1252528836169819,0.0040782780818249,0.0613820001981271,-0.0907548120559311,0.0821637453768558,0.0075716807207271,1.8009695463086977,2.8963800855204687,5.725616576584434,0.0172562034599381,0.0115320882070728,0.0148502929982871,-0.4727240285221191,0.97887629899705,0.2400498315966562,0.4988731116308446,-0.2877713062884826,0.101661405909324,0.0676502613239338,0.1691482065536736,0.0025111768154817,-0.0813903138005418,0.5656669036491976,-0.0032547870767146,-0.0431886675962971,1.19877683042739,0.6437264538651815,4.681516773766254,27945.28320549785,630.2746030031591,28575.55780850101,0.0001
