galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.bulge.centre.centre_0,galaxies.lens_0.bulge.centre.centre_1,galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.bulge.centre.centre_0,galaxies.lens_1.bulge.centre.centre_1,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,galaxies.lens_1.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
0.0632959088947806,0.0011402206058798,0.0786311808963754,0.0097645015037001,0.0767029665405003,-0.1293800757688051,0.0637083648916979,-0.0905591076422307,0.0090939229807747,1.725400611628762,4.889107566178716,1.7845885578176677,0.0061435176977313,0.0215049788276793,-0.0122044339541772,0.0638625179863857,-0.0119139646854868,-0.0445797139968133,0.0931565622367325,0.2278617003135628,0.026464684342713,-0.3582487168743788,0.0061785649933981,0.3523582389835457,3.707474908767466,0.0002501640159424,-0.1979983680523681,0.2652949322206971,0.325882454350231,0.4327882885271426,0.2528973319256066,0.1272921154059735,1.5575513732093298,31003.52809490983,276.82696664066776,31280.3550615505,0.0001
0.0650167842221813,0.0035423674318134,0.07873822599912,0.0086750283043247,0.0634309788200783,-0.1173642844472751,0.067415116129376,-0.0967772686369107,0.00933609147635,1.7226937381562657,4.816809577192881,1.78650581851691,0.0023360991910758,0.0238851498723077,-0.1501000713243788,0.0538057645168409,-0.0131368481213979,-0.044561631269129,0.1087884714403593,0.2162756478391385,0.0797246244089793,0.2722563096061643,0.0106795344408105,0.2534064290429385,3.1023971335993696,4.900923130520202e-05,-0.1973751282784481,0.2680255413239642,0.3223915395123133,0.4183939355337914,0.2491084915166017,0.1267740014349336,1.4845567543776474,31009.601011162205,207.2810833616811,31216.882094523888,0.0001
0.0626598024745098,0.0051362270829833,0.0773921207109396,0.0087605259042418,0.0639359502134867,-0.13218444974156,0.0663626760820138,-0.0934148898692771,0.0097552569962052,1.6629537408942612,4.827622726135072,1.7855982846006826,0.0047859881225663,0.0227681034494662,0.1373319777649606,-0.1284984333653686,-0.0142413522764085,-0.0421220439918163,0.100592951121585,0.2364043901289718,0.5096795790501448,-0.1061921857077028,0.0077236255331321,0.3115861018433088,3.4495532480358353,0.0002611296965523,-0.1974102718089167,0.2673702119869215,0.3378666011430583,0.4127711889104568,0.2490781775768855,0.1307239078262098,1.573904882698634,31004.233680572732,237.8460286454946,31242.079709218226,0.0001
0.0638724170915779,0.0022998108163498,0.0785340020090013,0.0073213004206161,0.0663774570435304,-0.1243507288139751,0.0684967025569913,-0.0926385192599619,0.0098873595790694,1.6585357706916837,4.775675457671873,1.7844807074036937,0.0061564529269227,0.0231632244997109,-0.1422231066024239,-0.0942518310961106,-0.013545637577012,-0.0450967350503968,0.0905004420418443,0.2007782616680851,-0.3637744018464761,-0.22718834953636,0.0105345457181055,0.2537405829280548,3.094204567481679,6.314262988619282e-05,-0.1988163930999368,0.2639447353068688,0.319690800525479,0.41030862352958,0.2398135084772954,0.1300049971076663,1.466105980847431,31008.00823891045,202.44133363502976,31210.44957254548,0.0001
0.0635566591545678,0.0019266050454623,0.0785423082729383,0.009913725245216,0.0696345032796987,-0.1257848257179774,0.0639513259445538,-0.0927430853448341,0.0098336098490496,1.652933704916013,4.761593276960278,1.7846723835347085,0.0066951664316366,0.0201836914303051,-0.0380314917379809,0.0899048371619535,-0.0127271382456227,-0.0439305849980794,0.1208026331694381,0.2125566517794589,-0.1024632015274608,0.2949890871751628,0.0068985050534995,0.3335861738285472,3.566311168115579,3.590609225941869e-07,-0.1976693654141115,0.2614632278481574,0.3300670413055417,0.4245233281796144,0.2565362676946273,0.1233385818965351,1.52838149608188,31005.05715951012,252.0743380409169,31257.13149755104,0.0001
0.0646665115515113,0.0038227337141248,0.0783601298716919,0.0093940588140876,0.0536846512482879,-0.1292602415909195,0.0673149052540958,-0.0889402121017485,0.0104763065871381,1.6059819730739124,4.636715757138031,1.7849847881946963,0.0078927946737986,0.0238533593812764,0.0698721438255655,0.2937047244527623,-0.0110397961891442,-0.0433096866289509,0.0970709219654381,0.2066583575241565,0.3100648128236676,0.0980920287129976,0.0080770127592238,0.2976425069321942,3.477674665632814,0.0004120993460355,-0.1979140697072328,0.2658571491564639,0.3308385235696259,0.4046250861832652,0.2462440099235757,0.1295572226940131,1.4920744166103546,31001.459210657325,229.0458527267948,31230.50506338412,0.0001
0.0614655983852561,0.0012578986134636,0.0779546083358076,0.0091222638706188,0.0663516194022251,-0.1248105981941361,0.0664639388675867,-0.0885303712782447,0.0083033714059065,1.849046002566544,4.925145130577664,1.7824641143443087,0.0085824226501292,0.0216703631549995,-0.1473298352273262,0.0448911161654702,-0.0133210548873233,-0.0446724404763183,0.1020704988252956,0.2222243623483897,-0.128496099846989,-0.0484030658188527,0.0088949200725281,0.2767997237338812,3.335543294571493,0.0002543200454628,-0.1978014956577379,0.2601860009075811,0.3254187403596649,0.4118604939744607,0.2457539341296074,0.1205995622176096,1.354892590164122,31005.88851307185,239.6648700825166,31245.55338315437,0.0001
0.0589750453915174,0.0010161070136683,0.0799700840640632,0.0101306657490504,0.0672696149978774,-0.1219702942449316,0.0623989040039454,-0.080378174065273,0.0102945325225193,1.6079217192196735,4.751116740412967,1.779820412715015,0.0129891072492658,0.0195317284711037,0.0663714506000637,0.0731319124230554,-0.0133585542065136,-0.0426705186992455,0.0942231781613781,0.2107607116840853,-0.0469294439114026,0.5990948960651096,0.0061249941202639,0.3463362372520762,3.7467652171987265,0.0004650659965394,-0.1993425990797339,0.2582509930077853,0.3261009347788773,0.4007964949964662,0.2460318264593823,0.1347576748764322,1.614645697394374,30997.961357183995,264.68935147253194,31262.650708656525,0.0001
0.0662022432720739,0.0032585494587789,0.0784608208828338,0.0075283993474799,0.0647999993028329,-0.1233248375235621,0.0679630877051922,-0.0912644658978034,0.0093035426405229,1.73150840644458,4.811318731536774,1.7857849742772756,0.007713181504029,0.0232153984634262,0.2415461705356127,0.1714443867580632,-0.011389231443532,-0.0441848083406482,0.0838263637738049,0.2127794288570576,0.4529661730926916,-0.0074914852200427,0.0105164130085438,0.2543023000984775,3.115996643914757,0.0003041979151804,-0.1967348826655657,0.2648153400303603,0.3245988774891313,0.4122533948317419,0.2452890226486051,0.1277113992521834,1.5043408317658875,31007.780276411628,211.6416458159788,31219.421922227608,0.0001
0.0630940251429632,0.0027067704313322,0.079130648752626,0.0089791612223535,0.0626044672479823,-0.1230942733534586,0.0707362142590115,-0.0954767650996,0.0096646658087955,1.66815366840658,4.878046128995815,1.7872967825676018,0.0025970835698628,0.0253765833916913,0.1583808359338342,0.0726650786577662,-0.0133574265923987,-0.0451902957188828,0.1088718138117513,0.2246954713052062,-0.0205596020921304,-0.1575289178220659,0.008523662420872,0.2925211473049688,3.339421543389249,4.655852367451357e-05,-0.1990432822837223,0.2670168797684658,0.3307775015257627,0.4076960525756973,0.2493779647879022,0.1284760597223239,1.563324924104008,31005.219665386332,227.85271350690908,31233.07237889324,0.0001
